target,origin,forecast_date,horizon,actual,sarimax_pred,tbats_prophet_pred,var_pred,bilstm_pred,train_end_date,ensemble_pred,residual,lag1,lag2,lag3,resid_lag1,resid_lag2,month,rf_residual,final_forecast
theta,2023-07-01,2024-03-01,8,0.440676836492891,0.6109153104540674,0.7729087804397402,0.5653560270485508,0.4053958174036597,2023-07-01,0.5642374518633458,-0.12356061537045482,0.452356061188408,0.481831675224647,0.423118024222275,-0.09535426531335611,-0.07118962777219096,3,-0.10229627749733804,0.4619411743660078
theta,2023-07-01,2024-04-01,9,0.4724459797148317,0.6261183369126494,0.7835975303959825,0.5745843515026774,0.4007167094295918,2023-07-01,0.5719756039507949,-0.09952962423596323,0.440676836492891,0.452356061188408,0.481831675224647,-0.12356061537045482,-0.09535426531335611,4,-0.08192378510945392,0.490051818841341
theta,2023-07-01,2024-05-01,10,0.4465886868979503,0.6172018546121502,0.7825345511358608,0.5669367149410374,0.3962670685771919,2023-07-01,0.5655256539338264,-0.11893696703587608,0.4724459797148317,0.440676836492891,0.452356061188408,-0.09952962423596323,-0.12356061537045482,5,-0.1088313357619221,0.45669431817190426
theta,2023-07-01,2024-06-01,11,0.4115390021082221,0.6065749172329973,0.7893721245853776,0.5581248815260091,0.3919322509646586,2023-07-01,0.5591455890346126,-0.14760658692639056,0.4465886868979503,0.4724459797148317,0.440676836492891,-0.11893696703587608,-0.09952962423596323,6,-0.11010935816178552,0.4490362308728271
theta,2023-07-01,2024-07-01,12,0.3965370552664885,0.6032561118187534,0.7935036690056431,0.5609259709831801,0.3875817595502913,2023-07-01,0.5585869908056086,-0.16204993553912006,0.4115390021082221,0.4465886868979503,0.4724459797148317,-0.14760658692639056,-0.11893696703587608,7,-0.10447256913466575,0.45411442167094285
theta,2023-08-01,2023-09-01,1,0.5873963094633485,0.6470750178993055,0.7586830353034085,0.6301085432363742,0.4709485676824886,2023-08-01,0.6114930958999734,-0.02409678643662483,0.3965370552664885,0.4115390021082221,0.4465886868979503,-0.16204993553912006,-0.14760658692639056,9,-0.07316193220900312,0.5383311636909702
theta,2023-08-01,2023-10-01,2,0.5760417509507242,0.6448855325771767,0.7572564378074356,0.5995932053315828,0.4630473508299074,2023-08-01,0.5981680467336157,-0.022126295782891492,0.5873963094633485,0.3965370552664885,0.4115390021082221,-0.02409678643662483,-0.16204993553912006,10,-0.03708687747138289,0.5610811692622328
theta,2023-08-01,2023-11-01,3,0.5238689858772839,0.6156783600520163,0.7486429939496911,0.578198649912044,0.4554840485204309,2023-08-01,0.5794096703228176,-0.05554068444553373,0.5760417509507242,0.5873963094633485,0.3965370552664885,-0.022126295782891492,-0.02409678643662483,11,-0.049571851461992875,0.5298378188608248
theta,2023-08-01,2023-12-01,4,0.423118024222275,0.5840591243243658,0.7383430189985127,0.5662724300252674,0.4484632078272267,2023-08-01,0.5631707000694299,-0.14005267584715492,0.5238689858772839,0.5760417509507242,0.5873963094633485,-0.05554068444553373,-0.022126295782891492,12,-0.13592942680342648,0.4272412732660035
theta,2023-08-01,2024-01-01,5,0.481831675224647,0.5864260477239839,0.7529156044089216,0.5552649077490577,0.4420163697927338,2023-08-01,0.5601981573578244,-0.07836648213317743,0.423118024222275,0.5238689858772839,0.5760417509507242,-0.14005267584715492,-0.05554068444553373,1,-0.080406755956668,0.4797914014011564
theta,2023-08-01,2024-02-01,6,0.452356061188408,0.5795512637120189,0.7512271346452207,0.5475629283499098,0.4358397164310794,2023-08-01,0.5538246215603497,-0.10146856037194174,0.481831675224647,0.423118024222275,0.5238689858772839,-0.07836648213317743,-0.14005267584715492,2,-0.09763356469212386,0.45619105686822586
theta,2023-08-01,2024-03-01,7,0.440676836492891,0.6099077532491657,0.7738964066002246,0.5659401847499764,0.4300706101973382,2023-08-01,0.5702890071632599,-0.1296121706703689,0.452356061188408,0.481831675224647,0.423118024222275,-0.10146856037194174,-0.07836648213317743,3,-0.10422527255680772,0.46606373460645223
theta,2023-08-01,2024-04-01,8,0.4724459797148317,0.6249614963020518,0.7850197560626601,0.5747928165006426,0.4249950049149794,2023-08-01,0.5778085150897165,-0.10536253537488482,0.440676836492891,0.452356061188408,0.481831675224647,-0.1296121706703689,-0.10146856037194174,4,-0.09744567119210734,0.4803628438976092
theta,2023-08-01,2024-05-01,9,0.4465886868979503,0.6159688189415762,0.7837954545339887,0.5683470634026196,0.4205972155898572,2023-08-01,0.5717471197384952,-0.12515843284054495,0.4724459797148317,0.440676836492891,0.452356061188408,-0.10536253537488482,-0.1296121706703689,5,-0.10875501416090523,0.46299210557759
theta,2023-08-01,2024-06-01,10,0.4115390021082221,0.6052988969811164,0.7899578404547495,0.557594509309779,0.4166195844206067,2023-08-01,0.5646876906107893,-0.1531486885025672,0.4465886868979503,0.4724459797148317,0.440676836492891,-0.12515843284054495,-0.10536253537488482,6,-0.11448039037753258,0.4502073002332567
theta,2023-08-01,2024-07-01,11,0.3965370552664885,0.6019093715056525,0.7936032692566265,0.5586393141106651,0.4127870299473202,2023-08-01,0.5635674816790942,-0.16703042641260568,0.4115390021082221,0.4465886868979503,0.4724459797148317,-0.1531486885025672,-0.12515843284054495,7,-0.11814986734882746,0.4454176143302667
theta,2023-08-01,2024-08-01,12,0.3888261078008355,0.603202880402809,0.8028512650228172,0.5672013609312964,0.409157489039451,2023-08-01,0.5671301232957235,-0.17830401549488806,0.3965370552664885,0.4115390021082221,0.4465886868979503,-0.16703042641260568,-0.1531486885025672,8,-0.10513855241001854,0.46199157088570497
theta,2023-09-01,2023-10-01,1,0.5760417509507242,0.5917158022612099,0.746154843270347,0.5630473178837867,0.4681565138273711,2023-09-01,0.5700067056591033,0.006035045291620911,0.3888261078008355,0.3965370552664885,0.4115390021082221,-0.17830401549488806,-0.16703042641260568,10,-0.0268178190112912,0.5431888866478121
theta,2023-09-01,2023-11-01,2,0.5238689858772839,0.5574680399413928,0.7373764261658039,0.5386521262215601,0.4528990779364745,2023-09-01,0.5468490724494006,-0.022980086572116698,0.5760417509507242,0.3888261078008355,0.3965370552664885,0.006035045291620911,-0.17830401549488806,11,-0.02792383869266022,0.5189252337567404
theta,2023-09-01,2023-12-01,3,0.423118024222275,0.5274213886591472,0.7267721375969978,0.5253512133562536,0.4408489644445317,2023-09-01,0.5293245433350653,-0.10620651911279028,0.5238689858772839,0.5760417509507242,0.3888261078008355,-0.022980086572116698,0.006035045291620911,12,-0.08826887341140652,0.44105566992365874
theta,2023-09-01,2024-01-01,4,0.481831675224647,0.5272144109990641,0.7406639183132399,0.5129999808079955,0.432057035071921,2023-09-01,0.5244865355745809,-0.04265486034993393,0.423118024222275,0.5238689858772839,0.5760417509507242,-0.10620651911279028,-0.022980086572116698,1,-0.0788208307700499,0.44566570480453105
theta,2023-09-01,2024-02-01,5,0.452356061188408,0.5192174705451359,0.7386985391328701,0.5024522120586278,0.4247683611025487,2023-09-01,0.5164957364806314,-0.06413967529222342,0.481831675224647,0.423118024222275,0.5238689858772839,-0.04265486034993393,-0.10620651911279028,2,-0.06038362175978396,0.45611211472084745
theta,2023-09-01,2024-03-01,6,0.440676836492891,0.5443834129780778,0.7618815057771207,0.5131386532892576,0.4191712485599792,2023-09-01,0.5288903392954141,-0.08821350280252305,0.452356061188408,0.481831675224647,0.423118024222275,-0.06413967529222342,-0.04265486034993393,3,-0.08290813270234067,0.4459822065930734
theta,2023-09-01,2024-04-01,7,0.4724459797148317,0.5567179486491084,0.7726173194011844,0.5203151865227819,0.4139522041227916,2023-09-01,0.5349592706238304,-0.06251329090899871,0.440676836492891,0.452356061188408,0.481831675224647,-0.08821350280252305,-0.06413967529222342,4,-0.07974225161456693,0.4552170190092635
theta,2023-09-01,2024-05-01,8,0.4465886868979503,0.5479280723318237,0.771009788206522,0.5110607267087129,0.4081790674303532,2023-09-01,0.527600300314229,-0.08101161341627872,0.4724459797148317,0.440676836492891,0.452356061188408,-0.06251329090899871,-0.08821350280252305,5,-0.08379690288866913,0.44380339742555985
theta,2023-09-01,2024-06-01,9,0.4115390021082221,0.5380015226343693,0.776517606170484,0.5047492688417752,0.4019474899885722,2023-09-01,0.5216695780745,-0.1101305759662779,0.4465886868979503,0.4724459797148317,0.440676836492891,-0.08101161341627872,-0.06251329090899871,6,-0.08989139373949737,0.4317781843350026
theta,2023-09-01,2024-07-01,10,0.3965370552664885,0.534084190195705,0.7796478040566954,0.5052199147486716,0.3947720268046307,2023-09-01,0.519319825595343,-0.12278277032885443,0.4115390021082221,0.4465886868979503,0.4724459797148317,-0.1101305759662779,-0.08101161341627872,7,-0.09710099859737795,0.422218826997965
theta,2023-09-01,2024-08-01,11,0.3888261078008355,0.5346669099501701,0.7884888643658139,0.5050848115397155,0.3862542225335259,2023-09-01,0.5184160224919807,-0.12958991469114522,0.3965370552664885,0.4115390021082221,0.4465886868979503,-0.12278277032885443,-0.1101305759662779,8,-0.09243590344927861,0.4259801190427021
theta,2023-09-01,2024-09-01,12,0.3940873319869071,0.5322180810455373,0.7968509017840618,0.5017094601412215,0.3758119155717819,2023-09-01,0.5149825937972851,-0.12089526181037796,0.3888261078008355,0.3965370552664885,0.4115390021082221,-0.12958991469114522,-0.12278277032885443,9,-0.09479269229570204,0.42018990150158303
theta,2023-10-01,2023-11-01,1,0.5238689858772839,0.5377115087492058,0.688856112365631,0.544312912645056,0.4062412890434451,2023-10-01,0.5259215050465349,-0.002052519169250977,0.3940873319869071,0.3888261078008355,0.3965370552664885,-0.12089526181037796,-0.12958991469114522,11,-0.08328607719672544,0.44263542784980947
theta,2023-10-01,2023-12-01,2,0.423118024222275,0.5095360577351848,0.6783772943560136,0.5324212199985435,0.3936549235985289,2023-10-01,0.5093121648152816,-0.08619414059300662,0.5238689858772839,0.3940873319869071,0.3888261078008355,-0.002052519169250977,-0.12089526181037796,12,-0.06568992501752499,0.4436222397977566
theta,2023-10-01,2024-01-01,3,0.481831675224647,0.5095077642769116,0.6906764687895415,0.5170076281530055,0.3809090612646916,2023-10-01,0.5023080348854977,-0.020476359660850707,0.423118024222275,0.5238689858772839,0.3940873319869071,-0.08619414059300662,-0.002052519169250977,1,-0.06212082704165142,0.44018720784384624
theta,2023-10-01,2024-02-01,4,0.452356061188408,0.5023015898505528,0.6876936086137222,0.5039469452332425,0.3685193376540891,2023-10-01,0.492307642448352,-0.039951581259944025,0.481831675224647,0.423118024222275,0.5238689858772839,-0.020476359660850707,-0.08619414059300662,2,-0.03618540194991316,0.45612224049843886
theta,2023-10-01,2024-03-01,5,0.440676836492891,0.5270875192496518,0.7104204569433388,0.5172069051278221,0.3562255928895566,2023-10-01,0.5037965329232412,-0.0631196964303502,0.452356061188408,0.481831675224647,0.423118024222275,-0.039951581259944025,-0.020476359660850707,3,-0.057200840802521795,0.4465956921207194
theta,2023-10-01,2024-04-01,6,0.4724459797148317,0.5392846239879767,0.7199871795735066,0.5329835923804918,0.3448024183490343,2023-10-01,0.5111571998871398,-0.0387112201723081,0.440676836492891,0.452356061188408,0.481831675224647,-0.0631196964303502,-0.039951581259944025,4,-0.06604432313620616,0.44511287675093364
theta,2023-10-01,2024-05-01,7,0.4465886868979503,0.5309564654697558,0.7181433044762642,0.5224290244018349,0.3353262573440963,2023-10-01,0.5025486347290119,-0.05595994783106162,0.4724459797148317,0.440676836492891,0.452356061188408,-0.0387112201723081,-0.0631196964303502,5,-0.0545256687765588,0.4480229659524531
theta,2023-10-01,2024-06-01,8,0.4115390021082221,0.5214439452561364,0.7231932210472719,0.5178722989860646,0.3272166427497309,2023-10-01,0.4968339467711665,-0.0852949446629444,0.4465886868979503,0.4724459797148317,0.440676836492891,-0.05595994783106162,-0.0387112201723081,6,-0.07889425793579374,0.41793968883537275
theta,2023-10-01,2024-07-01,9,0.3965370552664885,0.5178791350450404,0.7255872762194506,0.5142014391482631,0.3199251449573242,2023-10-01,0.4930326907090002,-0.09649563544251166,0.4115390021082221,0.4465886868979503,0.4724459797148317,-0.0852949446629444,-0.05595994783106162,7,-0.08358732545478612,0.40944536525421404
theta,2023-10-01,2024-08-01,10,0.3888261078008355,0.5185826164748675,0.7334037757637748,0.5199381196405151,0.3136174331003799,2023-10-01,0.4946194246935838,-0.10579331689274829,0.3965370552664885,0.4115390021082221,0.4465886868979503,-0.09649563544251166,-0.0852949446629444,8,-0.09495022032185854,0.39966920437172526
theta,2023-10-01,2024-09-01,11,0.3940873319869071,0.5164494564289853,0.740558407752827,0.5237614170947466,0.3099352783801085,2023-10-01,0.4952824078714568,-0.10119507588454968,0.3888261078008355,0.3965370552664885,0.4115390021082221,-0.10579331689274829,-0.09649563544251166,9,-0.09325826754109658,0.4020241403303602
theta,2023-10-01,2024-10-01,12,0.380092687248688,0.5200261142070789,0.7382202716073601,0.5287697558644829,0.3070942264090154,2023-10-01,0.4970847336795002,-0.11699204643081218,0.3940873319869071,0.3888261078008355,0.3965370552664885,-0.10119507588454968,-0.10579331689274829,10,-0.09415439375609651,0.40293033992340366
theta,2023-11-01,2023-12-01,1,0.423118024222275,0.4974331748596417,0.6710229962875853,0.5123126676870982,0.4328524298676934,2023-11-01,0.5075182714477805,-0.08440024722550549,0.380092687248688,0.3940873319869071,0.3888261078008355,-0.11699204643081218,-0.10119507588454968,12,-0.10442240109789619,0.4030958703498843
theta,2023-11-01,2024-01-01,2,0.481831675224647,0.495814198079268,0.6824506523879811,0.4954337961693603,0.4278583228408841,2023-11-01,0.5013330996227864,-0.0195014243981394,0.423118024222275,0.380092687248688,0.3940873319869071,-0.08440024722550549,-0.11699204643081218,1,-0.0663782362014639,0.4349548634213225
theta,2023-11-01,2024-02-01,3,0.452356061188408,0.4884307955687343,0.6791404812411325,0.4802810989223528,0.4222737187384845,2023-11-01,0.492177288719271,-0.039821227530863035,0.481831675224647,0.423118024222275,0.380092687248688,-0.0195014243981394,-0.08440024722550549,2,-0.03618564047224994,0.4559916482470211
theta,2023-11-01,2024-03-01,4,0.440676836492891,0.5120403310678519,0.700874382127548,0.4904054319145455,0.4167816347856675,2023-11-01,0.5037789530206829,-0.06310211652779185,0.452356061188408,0.481831675224647,0.423118024222275,-0.039821227530863035,-0.0195014243981394,3,-0.05719459967070251,0.44658435334998037
theta,2023-11-01,2024-04-01,5,0.4724459797148317,0.5235635212751147,0.710977408452472,0.5040608149805672,0.4108739076203146,2023-11-01,0.5116182778151561,-0.03917229810032441,0.440676836492891,0.452356061188408,0.481831675224647,-0.06310211652779185,-0.039821227530863035,4,-0.06605262253891046,0.44556565527624564
theta,2023-11-01,2024-05-01,6,0.4465886868979503,0.515132396725756,0.7094031021893128,0.4935379511250156,0.4044563107801439,2023-11-01,0.5037695877599375,-0.05718090086198724,0.4724459797148317,0.440676836492891,0.452356061188408,-0.03917229810032441,-0.06310211652779185,5,-0.05686696522673786,0.4469026225331997
theta,2023-11-01,2024-06-01,7,0.4115390021082221,0.5056342025282645,0.7141358573718088,0.4882348372585726,0.3980213114832428,2023-11-01,0.4981709383047636,-0.08663193619654153,0.4465886868979503,0.4724459797148317,0.440676836492891,-0.05718090086198724,-0.03917229810032441,6,-0.07895163609812723,0.4192193022066364
theta,2023-11-01,2024-07-01,8,0.3965370552664885,0.501956351675249,0.7160463904917677,0.4833757355204414,0.3916283272675533,2023-11-01,0.4940861938509069,-0.09754913858441838,0.4115390021082221,0.4465886868979503,0.4724459797148317,-0.08663193619654153,-0.05718090086198724,7,-0.08393760192621215,0.41014859192469477
theta,2023-11-01,2024-08-01,9,0.3888261078008355,0.5024785553437793,0.7230820517616586,0.4890877240042531,0.3853752422352758,2023-11-01,0.4955321455958884,-0.10670603779505289,0.3965370552664885,0.4115390021082221,0.4465886868979503,-0.09754913858441838,-0.08663193619654153,8,-0.09495022032185854,0.4005819252740298
theta,2023-11-01,2024-09-01,10,0.3940873319869071,0.5002594112276035,0.7295205574204957,0.4949097941633835,0.3789871593109563,2023-11-01,0.496118197869578,-0.10203086588267091,0.3888261078008355,0.3965370552664885,0.4115390021082221,-0.10670603779505289,-0.09754913858441838,9,-0.09382128026026028,0.40229691760931774
theta,2023-11-01,2024-10-01,11,0.380092687248688,0.5036224091382885,0.7269325742597493,0.4974959739859103,0.3730075799455439,2023-11-01,0.49622201437888,-0.11612932713019203,0.3940873319869071,0.3888261078008355,0.3965370552664885,-0.10203086588267091,-0.10670603779505289,10,-0.09424998716837617,0.40197202721050385
theta,2023-11-01,2024-11-01,12,0.3367218054754119,0.4827992727473659,0.7286344568434489,0.4916526959953122,0.3667396585058533,2023-11-01,0.4868353492076331,-0.1501135437322212,0.380092687248688,0.3940873319869071,0.3888261078008355,-0.11612932713019203,-0.10203086588267091,11,-0.09740744934478401,0.3894278998628491
theta,2023-12-01,2024-01-01,1,0.481831675224647,0.43298625982484,0.6734762888857038,0.416228082618204,0.4367415902265138,2023-12-01,0.4567412691130171,0.02509040611162988,0.3367218054754119,0.380092687248688,0.3940873319869071,-0.1501135437322212,-0.11612932713019203,1,-0.07927842417104157,0.3774628449419755
theta,2023-12-01,2024-02-01,2,0.452356061188408,0.4155875572969478,0.6695984855808251,0.3947595576500975,0.4309021045668747,2023-12-01,0.4423624671144056,0.00999359407400241,0.481831675224647,0.3367218054754119,0.380092687248688,0.02509040611162988,-0.1501135437322212,2,0.0006364963819842879,0.44299896349638984
theta,2023-12-01,2024-03-01,3,0.440676836492891,0.4338714997923105,0.6887685416847457,0.3968735020272165,0.4251101230112976,2023-12-01,0.4492624195128807,-0.008585583019989684,0.452356061188408,0.481831675224647,0.3367218054754119,0.00999359407400241,0.02509040611162988,3,-0.013538255900103354,0.4357241636127773
theta,2023-12-01,2024-04-01,4,0.4724459797148317,0.4396571567022532,0.6995648260783801,0.4019715726548313,0.4185646903229424,2023-12-01,0.4523965138068,0.020049465908031694,0.440676836492891,0.452356061188408,0.481831675224647,-0.008585583019989684,0.00999359407400241,4,-0.0027856163025012544,0.4496108975042988
theta,2023-12-01,2024-05-01,5,0.4465886868979503,0.4296171576854568,0.698616102062225,0.3859539885421321,0.4111329421114823,2023-12-01,0.4420015334396265,0.004587153458323778,0.4724459797148317,0.440676836492891,0.452356061188408,0.020049465908031694,-0.008585583019989684,5,-0.0009440253737415578,0.44105750806588495
theta,2023-12-01,2024-06-01,6,0.4115390021082221,0.4190187497942946,0.7034835719311731,0.3711073715073774,0.4034789977077961,2023-12-01,0.4324900594674498,-0.0209510573592277,0.4465886868979503,0.4724459797148317,0.440676836492891,0.004587153458323778,0.020049465908031694,6,-0.02086662140360747,0.41162343806384233
theta,2023-12-01,2024-07-01,7,0.3965370552664885,0.4141860050805965,0.7050260570486572,0.3653943183948825,0.3957443010974604,2023-12-01,0.4274030369935414,-0.03086598172705285,0.4115390021082221,0.4465886868979503,0.4724459797148317,-0.0209510573592277,0.004587153458323778,7,-0.03550541759283524,0.3918976194007061
theta,2023-12-01,2024-08-01,8,0.3888261078008355,0.4131574271459677,0.7112840323123485,0.3637434009782145,0.3880292339251729,2023-12-01,0.4253945356422129,-0.03656842784137743,0.3965370552664885,0.4115390021082221,0.4465886868979503,-0.03086598172705285,-0.0209510573592277,8,-0.03962811286775992,0.385766422774453
theta,2023-12-01,2024-09-01,9,0.3940873319869071,0.4102866873548509,0.716727305363604,0.3733946481260762,0.3799203039724679,2023-12-01,0.4265823847890685,-0.03249505280216142,0.3888261078008355,0.3965370552664885,0.4115390021082221,-0.03656842784137743,-0.03086598172705285,9,-0.04065208448768896,0.38593030030137954
theta,2023-12-01,2024-10-01,10,0.380092687248688,0.4122589861003479,0.7135584442876097,0.3761023997889439,0.3721871328660761,2023-12-01,0.4258283451389728,-0.045735657890284775,0.3940873319869071,0.3888261078008355,0.3965370552664885,-0.03249505280216142,-0.03656842784137743,10,-0.0408898330370638,0.384938512101909
theta,2023-12-01,2024-11-01,11,0.3367218054754119,0.3939358223805241,0.7145626309402364,0.3577003919449184,0.3640530031478577,2023-12-01,0.4122678127441416,-0.07554600726872968,0.380092687248688,0.3940873319869071,0.3888261078008355,-0.045735657890284775,-0.03249505280216142,11,-0.07278206591173024,0.33948574683241134
theta,2023-12-01,2024-12-01,12,0.2929488885931053,0.3632990586972012,0.7072911389656624,0.3440171477023543,0.3565580809558456,2023-12-01,0.3959486558643242,-0.1029997672712189,0.3367218054754119,0.380092687248688,0.3940873319869071,-0.07554600726872968,-0.045735657890284775,12,-0.10352480682998064,0.2924238490343436
theta,2024-01-01,2024-02-01,1,0.452356061188408,0.4556778705889544,0.6756513468342432,0.455739769473262,0.3875772252457251,2024-01-01,0.4652872018372357,-0.012931140648827721,0.2929488885931053,0.3367218054754119,0.380092687248688,-0.1029997672712189,-0.07554600726872968,2,-0.08662262332715125,0.37866457851008445
theta,2024-01-01,2024-03-01,2,0.440676836492891,0.4832213938060506,0.6921141297372024,0.465599240177971,0.3765621391119563,2024-01-01,0.4759601713471808,-0.035283334854289805,0.452356061188408,0.2929488885931053,0.3367218054754119,-0.012931140648827721,-0.1029997672712189,3,-0.028908706180274895,0.4470514651669059
theta,2024-01-01,2024-04-01,3,0.4724459797148317,0.4914841970633031,0.7035893343037275,0.4809993728829421,0.3668004899202339,2024-01-01,0.4826835684188844,-0.01023758870405267,0.440676836492891,0.452356061188408,0.2929488885931053,-0.035283334854289805,-0.012931140648827721,4,-0.023479805884689477,0.4592037625341949
theta,2024-01-01,2024-05-01,4,0.4465886868979503,0.4831146734107657,0.7033333978550708,0.4698086246204848,0.3582707911801938,2024-01-01,0.4742624294754564,-0.0276737425775061,0.4724459797148317,0.440676836492891,0.452356061188408,-0.01023758870405267,-0.035283334854289805,5,-0.025377875235534374,0.448884554239922
theta,2024-01-01,2024-06-01,5,0.4115390021082221,0.4731097467617121,0.7087839431404241,0.4576618538057703,0.3503681299561579,2024-01-01,0.465868769250078,-0.05432976714185589,0.4465886868979503,0.4724459797148317,0.440676836492891,-0.0276737425775061,-0.01023758870405267,6,-0.042189560949359856,0.42367920830071815
theta,2024-01-01,2024-07-01,6,0.3965370552664885,0.4690292585692227,0.7103755276509829,0.4545089287078498,0.3428840706865004,2024-01-01,0.461955313556498,-0.06541825829000947,0.4115390021082221,0.4465886868979503,0.4724459797148317,-0.05432976714185589,-0.0276737425775061,7,-0.07073778426875056,0.39121752928774745
theta,2024-01-01,2024-08-01,7,0.3888261078008355,0.4690555460126856,0.7163892265889593,0.4556763682792917,0.3360751755489727,2024-01-01,0.4614227156858844,-0.0725966078850489,0.3965370552664885,0.4115390021082221,0.4465886868979503,-0.06541825829000947,-0.05432976714185589,8,-0.07779120199556858,0.3836315136903158
theta,2024-01-01,2024-09-01,8,0.3940873319869071,0.4664855197137882,0.7212635416413443,0.4724808125602286,0.3306456880472935,2024-01-01,0.46576687033164,-0.0716795383447329,0.3888261078008355,0.3965370552664885,0.4115390021082221,-0.0725966078850489,-0.06541825829000947,9,-0.07965421378494043,0.3861126565466996
theta,2024-01-01,2024-10-01,9,0.380092687248688,0.4693736569607809,0.7175338374590009,0.4736028720533904,0.3259272087284741,2024-01-01,0.4653967174634377,-0.0853040302147497,0.3940873319869071,0.3888261078008355,0.3965370552664885,-0.0716795383447329,-0.0725966078850489,10,-0.08062844179975646,0.3847682756636812
theta,2024-01-01,2024-11-01,10,0.3367218054754119,0.4491571889926623,0.7179455549454449,0.4447882867436794,0.3217702041994362,2024-01-01,0.4485736583742728,-0.1118518528988609,0.380092687248688,0.3940873319869071,0.3888261078008355,-0.0853040302147497,-0.0716795383447329,11,-0.0871425577981138,0.361431100576159
theta,2024-01-01,2024-12-01,11,0.2929488885931053,0.414581721355113,0.710020996154241,0.4359218214754862,0.3178949995637302,2024-01-01,0.4335913919745033,-0.140642503381398,0.3367218054754119,0.380092687248688,0.3940873319869071,-0.1118518528988609,-0.0853040302147497,12,-0.1192521122838434,0.3143392796906599
theta,2024-01-01,2025-01-01,12,0.3168293987828529,0.428743101314545,0.7117310264582009,0.4463726832313388,0.3134750923172498,2024-01-01,0.4404456187803489,-0.123616219997496,0.2929488885931053,0.3367218054754119,0.380092687248688,-0.140642503381398,-0.1118518528988609,1,-0.09324933236876057,0.3471962864115883
theta,2024-02-01,2024-03-01,1,0.440676836492891,0.4732543421879707,0.6510491747508077,0.4575557379121699,0.4329824041225137,2024-02-01,0.4791600276087958,-0.03848319111590476,0.3168293987828529,0.2929488885931053,0.3367218054754119,-0.123616219997496,-0.140642503381398,3,-0.07218963374681674,0.40697039386197903
theta,2024-02-01,2024-04-01,2,0.4724459797148317,0.4838326486135115,0.6621055661880565,0.4723032335223769,0.4299281163223191,2024-02-01,0.4879148633825531,-0.015468883667721367,0.440676836492891,0.3168293987828529,0.2929488885931053,-0.03848319111590476,-0.123616219997496,4,-0.027874293836989025,0.46004056954556405
theta,2024-02-01,2024-05-01,3,0.4465886868979503,0.4761362151028571,0.6625591924916908,0.4580556599195448,0.4262138262511359,2024-02-01,0.4798875676916749,-0.03329888079372462,0.4724459797148317,0.440676836492891,0.3168293987828529,-0.015468883667721367,-0.03848319111590476,5,-0.02701997797622541,0.4528675897154495
theta,2024-02-01,2024-06-01,4,0.4115390021082221,0.467291275226515,0.6686228816585017,0.4431115838479949,0.4221966324788319,2024-02-01,0.471880377884763,-0.06034137577654092,0.4465886868979503,0.4724459797148317,0.440676836492891,-0.03329888079372462,-0.015468883667721367,6,-0.043859325874931875,0.42802105200983115
theta,2024-02-01,2024-07-01,5,0.3965370552664885,0.4639836002800108,0.6705491977422345,0.4408348998818225,0.417924561985423,2024-02-01,0.4693188223089329,-0.07278176704244438,0.4115390021082221,0.4465886868979503,0.4724459797148317,-0.06034137577654092,-0.03329888079372462,7,-0.07372477122298107,0.3955940510859518
theta,2024-02-01,2024-08-01,6,0.3888261078008355,0.4646149066724134,0.6763440283154017,0.4469971745083003,0.4137484268338305,2024-02-01,0.471311793136247,-0.08248568533541151,0.3965370552664885,0.4115390021082221,0.4465886868979503,-0.07278176704244438,-0.06034137577654092,8,-0.08157539565387106,0.38973639748237593
theta,2024-02-01,2024-09-01,7,0.3940873319869071,0.4626216162866482,0.6806408048265349,0.462007416735714,0.4095706599191548,2024-02-01,0.4754369226059333,-0.08134959061902619,0.3888261078008355,0.3965370552664885,0.4115390021082221,-0.08248568533541151,-0.07278176704244438,9,-0.08338833609311165,0.39204858651282165
theta,2024-02-01,2024-10-01,8,0.380092687248688,0.4659092202135147,0.6766919250677089,0.4635430863266506,0.405904040826739,2024-02-01,0.4755566765837584,-0.09546398933507039,0.3940873319869071,0.3888261078008355,0.3965370552664885,-0.08134959061902619,-0.08248568533541151,10,-0.08371801917223867,0.3918386574115197
theta,2024-02-01,2024-11-01,9,0.3367218054754119,0.446170453341301,0.6764569715272187,0.433020276129163,0.4018195894880977,2024-02-01,0.4582196881085946,-0.12149788263318267,0.380092687248688,0.3940873319869071,0.3888261078008355,-0.09546398933507039,-0.08134959061902619,11,-0.09473796148120396,0.36348172662739064
theta,2024-02-01,2024-12-01,10,0.2929488885931053,0.4121390372710009,0.6682568697174788,0.4292291481247619,0.3985804651553662,2024-02-01,0.4452791472723216,-0.1523302586792163,0.3367218054754119,0.380092687248688,0.3940873319869071,-0.12149788263318267,-0.09546398933507039,12,-0.12505037539519495,0.3202287718771266
theta,2024-02-01,2025-01-01,11,0.3168293987828529,0.4263244512524977,0.6693045511259178,0.4429035715657182,0.3974955899489582,2024-02-01,0.453994411016659,-0.13716501223380612,0.2929488885931053,0.3367218054754119,0.380092687248688,-0.1523302586792163,-0.12149788263318267,1,-0.10557908252958208,0.3484153284870769
theta,2024-02-01,2025-02-01,12,0.3191737430920609,0.4218657139402985,0.6771771660670933,0.4467516398547037,0.3958065740619317,2024-02-01,0.4545644726829561,-0.13539072959089515,0.3168293987828529,0.2929488885931053,0.3367218054754119,-0.13716501223380612,-0.1523302586792163,2,-0.10007803180436402,0.35448644087859205
