target,origin,forecast_date,horizon,actual,sarimax_pred,tbats_prophet_pred,var_pred,bilstm_pred,train_end_date,ensemble_pred,residual,lag1,lag2,lag3,resid_lag1,resid_lag2,month,rf_residual,final_forecast
vacancies,2023-05-01,2023-10-01,5,711930.0,836719.2876466273,888550.9733871378,816984.2414862465,427464.32164220215,2023-05-01,758033.9048878405,-46103.9048878405,693950.0,741875.0,742230.0,-74823.39191928157,-15857.797198452754,10,-61874.94559840304,696158.9592894375
vacancies,2023-05-01,2023-11-01,6,656565.0,802913.5720442834,879851.6915535498,789224.3026051152,414632.8675682569,2023-05-01,732744.853922008,-76179.85392200795,711930.0,693950.0,741875.0,-46103.9048878405,-74823.39191928157,11,-62085.72912152164,670659.1248004863
vacancies,2023-05-01,2023-12-01,7,534525.0,764672.9475518104,868642.470536195,774649.3109635033,402326.1897874751,2023-05-01,710448.145085978,-175923.14508597797,656565.0,711930.0,693950.0,-76179.85392200795,-46103.9048878405,12,-173131.55374488345,537316.5913410946
vacancies,2023-05-01,2024-01-01,8,600555.0,770230.0611729312,885475.7752949743,770521.1835098239,390442.55943608336,2023-05-01,710358.6873166083,-109803.68731660827,534525.0,656565.0,711930.0,-175923.14508597797,-76179.85392200795,1,-105015.62456894777,605343.0627476606
vacancies,2023-05-01,2024-02-01,9,588470.0,763094.8400134629,883927.4359958903,771168.5994313556,378548.0738341149,2023-05-01,705660.2189899299,-117190.21898992988,600555.0,534525.0,656565.0,-109803.68731660827,-175923.14508597797,2,-81613.45637636846,624046.7626135615
vacancies,2023-05-01,2024-03-01,10,595090.0,804622.8725938611,909056.6376358856,800695.4967528684,366589.1176162729,2023-05-01,731291.6815850313,-136201.68158503133,588470.0,600555.0,534525.0,-117190.21898992988,-109803.68731660827,3,-103875.707175372,627415.9744096594
vacancies,2023-05-01,2024-04-01,11,642810.0,825818.6801313338,923839.5151107316,805858.1756008093,355979.8877981164,2023-05-01,740169.5941593159,-97359.59415931592,595090.0,588470.0,600555.0,-136201.68158503133,-117190.21898992988,4,-86261.96878650674,653907.6253728091
vacancies,2023-05-01,2024-05-01,12,616605.0,815001.6778637512,923490.4021696332,797366.8344932776,346846.35727008834,2023-05-01,731511.6167903098,-114906.61679030978,642810.0,595090.0,588470.0,-97359.59415931592,-136201.68158503133,5,-44470.189431055274,687041.4273592546
vacancies,2023-06-01,2023-07-01,1,742230.0,790866.0900893275,868181.6821478937,780459.7535650575,423776.343942453,2023-06-01,725877.2977357958,16352.702264204156,616605.0,642810.0,595090.0,-114906.61679030978,-97359.59415931592,7,-21833.1857251781,704044.1120106177
vacancies,2023-06-01,2023-08-01,2,741875.0,789758.1454969478,873508.0750778624,784094.2089414402,415844.1610116488,2023-06-01,725812.0658515246,16062.934148475411,742230.0,616605.0,642810.0,16352.702264204156,-114906.61679030978,8,5879.1189799724725,731691.184831497
vacancies,2023-06-01,2023-09-01,3,693950.0,808582.3594484144,887778.3345401783,791299.2537971395,404651.9887045367,2023-06-01,734414.1627654643,-40464.16276546428,741875.0,742230.0,616605.0,16062.934148475411,16352.702264204156,9,-33248.39552511936,701165.7672403449
vacancies,2023-06-01,2023-10-01,4,711930.0,809235.8188495873,886775.9703764707,765562.3442434686,395868.2810028783,2023-06-01,723685.785657905,-11755.785657905042,693950.0,741875.0,742230.0,-40464.16276546428,16062.934148475411,10,-21856.454689439535,701829.3309684655
vacancies,2023-06-01,2023-11-01,5,656565.0,775611.7507914278,877646.010949807,737239.0900968431,387642.7724941146,2023-06-01,699080.6544558911,-42515.65445589111,711930.0,693950.0,741875.0,-11755.785657905042,-40464.16276546428,11,-37795.31400817036,661285.3404477207
vacancies,2023-06-01,2023-12-01,6,534525.0,737845.8108936633,866359.8012099596,722016.9805730814,380947.1931343581,2023-06-01,677765.0619082354,-143240.06190823542,656565.0,711930.0,693950.0,-42515.65445589111,-11755.785657905042,12,-140741.4480883882,537023.6138198472
