target,origin,forecast_date,horizon,actual,sarimax_pred,tbats_prophet_pred,var_pred,bilstm_pred,train_end_date,ensemble_pred,residual,lag1,lag2,lag3,resid_lag1,resid_lag2,month,rf_residual,final_forecast
unemployment,2023-01-01,2023-03-01,2,1079200.0,1089246.261613706,1089096.8023937922,1131920.626852195,1095743.3578386763,2023-01-01,1104456.1927534705,-25256.192753470503,1096300.0,1263300.0,1253300.0,5289.552421581699,114371.60948398057,3,-4343.132935142681,1100113.059818328
unemployment,2023-01-01,2023-04-01,3,1080700.0,1089349.5030025614,1089096.8023937922,1158274.5935945068,1107225.2288946295,2023-01-01,1115424.7173736035,-34724.71737360349,1079200.0,1096300.0,1263300.0,-25256.192753470503,5289.552421581699,4,-24561.902517261937,1090862.8148563416
unemployment,2023-01-01,2023-05-01,4,1111300.0,1089364.562313321,1089096.8023937922,1184359.8169127486,1119270.7761916248,2023-01-01,1126400.3244538957,-15100.324453895679,1080700.0,1079200.0,1096300.0,-34724.71737360349,-25256.192753470503,5,-14595.130065565432,1111805.1943883302
unemployment,2023-01-01,2023-06-01,5,1153200.0,1089366.7588386207,1089096.8023937922,1194577.418813659,1131340.7912757492,2023-01-01,1132204.1033586594,20995.896641340572,1111300.0,1080700.0,1079200.0,-15100.324453895679,-34724.71737360349,6,17726.777730405687,1149930.8810890652
unemployment,2023-01-01,2023-07-01,6,1172200.0,1089367.0792178742,1089096.8023937922,1196248.9576163644,1143462.614781713,2023-01-01,1135231.5108388865,36968.48916111351,1153200.0,1111300.0,1080700.0,20995.896641340572,-15100.324453895679,7,39980.69329707116,1175212.2041359576
unemployment,2023-01-01,2023-08-01,7,1164700.0,1089367.1259474815,1089096.8023937922,1203490.9390146,1155642.4399854173,2023-01-01,1140087.0370215485,24612.962978451513,1172200.0,1153200.0,1111300.0,36968.48916111351,20995.896641340572,8,39345.54493844162,1179432.58195999
unemployment,2023-01-01,2023-09-01,8,1181400.0,1089367.1327633292,1089096.8023937922,1212601.984675904,1168117.1621396414,2023-01-01,1145612.3722592583,35787.62774074171,1164700.0,1172200.0,1153200.0,24612.962978451513,36968.48916111351,9,36931.70269376602,1182544.0749530243
unemployment,2023-01-01,2023-10-01,9,1235900.0,1089367.133757469,1089096.8023937922,1221476.9562247663,1179674.7477440692,2023-01-01,1150872.920200398,85027.07979960204,1181400.0,1164700.0,1172200.0,35787.62774074171,24612.962978451513,10,70377.31968974687,1221250.239890145
unemployment,2023-01-01,2023-11-01,10,1253300.0,1089367.1339024722,1089096.8023937922,1220929.095358093,1190867.7843211645,2023-01-01,1152986.3951532282,100313.6048467718,1235900.0,1181400.0,1164700.0,85027.07979960204,35787.62774074171,11,95287.30969219918,1248273.7048454273
unemployment,2023-01-01,2023-12-01,11,1263300.0,1089367.1339236211,1089096.8023937922,1224868.466942073,1200547.2129487318,2023-01-01,1156253.025863347,107046.97413665289,1253300.0,1235900.0,1181400.0,100313.6048467718,85027.07979960204,12,107341.6759191791,1263594.7017825262
unemployment,2023-01-01,2024-01-01,12,1246400.0,1089367.1339267057,1089096.8023937922,1227555.441179433,1208952.7437594975,2023-01-01,1158850.4294218426,87549.57057815744,1263300.0,1253300.0,1235900.0,107046.97413665289,100313.6048467718,1,92629.8079944311,1251480.2374162737
unemployment,2023-02-01,2023-03-01,1,1079200.0,1098155.75568208,1097447.5957227382,1131435.9402928883,1069491.2931082644,2023-02-01,1102971.3815058684,-23771.381505868398,1246400.0,1263300.0,1253300.0,87549.57057815744,107046.97413665289,3,54439.42193967762,1157410.803445546
unemployment,2023-02-01,2023-04-01,2,1080700.0,1098427.5353320225,1097447.5957227382,1159493.3087381455,1084395.8770298634,2023-02-01,1115235.8247945858,-34535.82479458582,1079200.0,1246400.0,1263300.0,-23771.381505868398,87549.57057815744,4,-24123.99989016927,1091111.8249044165
unemployment,2023-02-01,2023-05-01,3,1111300.0,1098467.305160567,1097447.5957227382,1187130.3473739268,1100093.8101636996,2023-02-01,1127471.1609257995,-16171.160925799515,1080700.0,1079200.0,1246400.0,-34535.82479458582,-23771.381505868398,5,-15596.264548584875,1111874.8963772147
unemployment,2023-02-01,2023-06-01,4,1153200.0,1098473.124020713,1097447.5957227382,1201186.9708304843,1116434.2196293788,2023-02-01,1135402.0388765794,17797.961123420624,1111300.0,1080700.0,1079200.0,-16171.160925799515,-34535.82479458582,6,17572.637765006228,1152974.6766415855
unemployment,2023-02-01,2023-07-01,5,1172200.0,1098473.975383035,1097447.5957227382,1204086.323156634,1133720.4565386972,2023-02-01,1139887.48259656,32312.517403440084,1153200.0,1111300.0,1080700.0,17797.961123420624,-16171.160925799515,7,39847.80721026392,1179735.289806824
unemployment,2023-02-01,2023-08-01,6,1164700.0,1098474.0999462488,1097447.5957227382,1214833.1244260843,1151725.2306791332,2023-02-01,1147078.6465803382,17621.353419661755,1172200.0,1153200.0,1111300.0,32312.517403440084,17797.961123420624,8,38481.90112263741,1185560.5477029756
unemployment,2023-02-01,2023-09-01,7,1181400.0,1098474.1181711438,1097447.5957227382,1224793.4554059603,1175159.433860065,2023-02-01,1155125.1871044189,26274.812895581126,1164700.0,1172200.0,1153200.0,17621.353419661755,32312.517403440084,9,38553.17008315557,1193678.3571875745
unemployment,2023-02-01,2023-10-01,8,1235900.0,1098474.1208376356,1097447.5957227382,1236302.982927675,1200907.512212492,2023-02-01,1164150.6924962646,71749.30750373541,1181400.0,1164700.0,1172200.0,26274.812895581126,17621.353419661755,10,68707.65050975217,1232858.3430060167
unemployment,2023-02-01,2023-11-01,9,1253300.0,1098474.1212277713,1097447.5957227382,1237383.0143871384,1230465.456506649,2023-02-01,1170555.7276699685,82744.2723300315,1235900.0,1181400.0,1164700.0,71749.30750373541,26274.812895581126,11,89483.93511581808,1260039.6627857867
unemployment,2023-02-01,2023-12-01,10,1263300.0,1098474.1212848525,1097447.5957227382,1243078.5833065524,1264111.259634544,2023-02-01,1179302.8227508403,83997.17724915966,1253300.0,1235900.0,1181400.0,82744.2723300315,71749.30750373541,12,96064.41116002155,1275367.233910862
unemployment,2023-02-01,2024-01-01,11,1246400.0,1098474.1212932037,1097447.5957227382,1246450.087240335,1304174.0213295773,2023-02-01,1188606.1957087466,57793.804291253444,1263300.0,1253300.0,1235900.0,83997.17724915966,82744.2723300315,1,82383.07496439412,1270989.2706731407
unemployment,2023-02-01,2024-02-01,12,1300900.0,1098474.121294425,1097447.5957227382,1247099.8997866355,1349478.2745434216,2023-02-01,1198095.4837408958,102804.51625910425,1246400.0,1263300.0,1253300.0,57793.804291253444,83997.17724915966,2,90054.72833297345,1288150.2120738693
unemployment,2023-03-01,2023-04-01,1,1080700.0,1076727.6737550816,1076326.6718506592,1101002.9742935507,1096765.2303819146,2023-03-01,1088652.292159455,-7952.292159454897,1300900.0,1246400.0,1263300.0,102804.51625910425,57793.804291253444,4,75033.10980440414,1163685.401963859
unemployment,2023-03-01,2023-05-01,2,1111300.0,1076367.459571251,1076326.6718506592,1132316.8343068643,1112146.0718663344,2023-03-01,1101927.5777470055,9372.422252994496,1080700.0,1300900.0,1246400.0,-7952.292159454897,102804.51625910425,5,7225.380433070039,1109152.9581800755
unemployment,2023-03-01,2023-06-01,3,1153200.0,1076314.9179630596,1076326.6718506592,1142514.9582394103,1130899.4929493226,2023-03-01,1109080.772187545,44119.227812455036,1111300.0,1080700.0,1300900.0,9372.422252994496,-7952.292159454897,6,36942.865402404575,1146023.6375899496
unemployment,2023-03-01,2023-07-01,4,1172200.0,1076307.2528771532,1076326.6718506592,1139509.1612726017,1152575.3792407685,2023-03-01,1112537.6873075452,59662.31269245478,1153200.0,1111300.0,1080700.0,44119.227812455036,9372.422252994496,7,60235.67175960271,1172773.3590671478
unemployment,2023-03-01,2023-08-01,5,1164700.0,1076306.134621594,1076326.6718506592,1148568.674167151,1177172.0159953344,2023-03-01,1120528.2821887569,44171.71781124314,1172200.0,1153200.0,1111300.0,59662.31269245478,44119.227812455036,8,67436.86930087226,1187965.1514896292
unemployment,2023-03-01,2023-09-01,6,1181400.0,1076305.9714792804,1076326.6718506592,1165538.6754051135,1207148.0650231745,2023-03-01,1132200.0016837574,49199.99831624259,1164700.0,1172200.0,1153200.0,44171.71781124314,59662.31269245478,9,61803.36770062495,1194003.3693843824
unemployment,2023-03-01,2023-10-01,7,1235900.0,1076305.947678435,1076326.6718506592,1168281.8579829722,1242112.6966938898,2023-03-01,1140254.5022491708,95645.4977508292,1181400.0,1164700.0,1172200.0,49199.99831624259,44171.71781124314,10,82535.37706995726,1222789.879319128
unemployment,2023-03-01,2023-11-01,8,1253300.0,1076305.9442061265,1076326.6718506592,1164012.2620282287,1284977.0691213745,2023-03-01,1147640.1220155268,105659.87798447325,1235900.0,1181400.0,1164700.0,95645.4977508292,49199.99831624259,11,104103.88148045941,1251744.003495986
unemployment,2023-03-01,2023-12-01,9,1263300.0,1076305.9436995515,1076326.6718506592,1167356.7885326033,1331085.4172340706,2023-03-01,1158172.7143288804,105127.28567111958,1253300.0,1235900.0,1181400.0,105659.87798447325,95645.4977508292,12,108314.7110733735,1266487.4254022539
unemployment,2023-03-01,2024-01-01,10,1246400.0,1076305.943625647,1076326.6718506592,1177663.1498320403,1373423.3479486655,2023-03-01,1170203.184777664,76196.81522233598,1263300.0,1253300.0,1235900.0,105127.28567111958,105659.87798447325,1,89972.56402983476,1260175.7488074987
unemployment,2023-03-01,2024-02-01,11,1300900.0,1076305.943614866,1076326.6718506592,1180170.3590057795,1408540.4072074925,2023-03-01,1178211.9632890085,122688.03671099152,1246400.0,1263300.0,1253300.0,76196.81522233598,105127.28567111958,2,97963.9706802416,1276175.9339692502
unemployment,2023-03-01,2024-03-01,12,1350400.0,1076305.9436132924,1076326.6718506592,1182664.3222296303,1438381.4667700543,2023-03-01,1185136.003084354,165263.9969156459,1300900.0,1246400.0,1263300.0,122688.03671099152,76196.81522233598,3,152174.054762228,1337310.057846582
unemployment,2023-04-01,2023-05-01,1,1111300.0,1080918.827947407,1081396.1410349698,1105704.4139733624,1041064.9961853848,2023-04-01,1080950.9552127058,30349.04478729423,1350400.0,1300900.0,1246400.0,165263.9969156459,122688.03671099152,5,137316.47257729116,1218267.4277899968
unemployment,2023-04-01,2023-06-01,2,1153200.0,1080950.730038403,1081396.1410349698,1115286.0038141594,1055243.6663170755,2023-04-01,1086986.1458258291,66213.85417417088,1111300.0,1350400.0,1300900.0,30349.04478729423,165263.9969156459,6,44394.294561119365,1131380.4403869484
unemployment,2023-04-01,2023-07-01,3,1172200.0,1080955.380461662,1081396.1410349698,1108565.9098708257,1069834.453444068,2023-04-01,1087783.979195143,84416.0208048569,1153200.0,1111300.0,1350400.0,66213.85417417088,30349.04478729423,7,76947.34043085003,1164731.319625993
unemployment,2023-04-01,2023-08-01,4,1164700.0,1080956.0583521524,1081396.1410349698,1108810.634587236,1084758.838338698,2023-04-01,1090920.15070516,73779.84929483989,1172200.0,1153200.0,1111300.0,84416.0208048569,66213.85417417088,8,83436.6498172143,1174356.8005223745
unemployment,2023-04-01,2023-09-01,5,1181400.0,1080956.1571677926,1081396.1410349698,1122862.2439689976,1101124.9653516286,2023-04-01,1098853.316146692,82546.68385330797,1164700.0,1172200.0,1153200.0,73779.84929483989,84416.0208048569,9,87040.96418269465,1185894.2803293867
unemployment,2023-04-01,2023-10-01,6,1235900.0,1080956.1715720766,1081396.1410349698,1123862.1018168088,1119458.6670965613,2023-04-01,1102933.711633028,132966.288366972,1181400.0,1164700.0,1172200.0,82546.68385330797,73779.84929483989,10,99195.92730286617,1202129.6389358942
unemployment,2023-04-01,2023-11-01,7,1253300.0,1080956.1736717797,1081396.1410349698,1114982.695028739,1141022.8178905249,2023-04-01,1104454.3906377358,148845.60936226416,1235900.0,1181400.0,1164700.0,132966.288366972,82546.68385330797,11,146652.64313431608,1251107.0337720518
unemployment,2023-04-01,2023-12-01,8,1263300.0,1080956.173977852,1081396.1410349698,1112081.9770973136,1167311.8776582193,2023-04-01,1108892.0552277234,154407.94477227656,1253300.0,1235900.0,1181400.0,148845.60936226416,132966.288366972,12,143235.89633816536,1252127.9515658887
unemployment,2023-04-01,2024-01-01,9,1246400.0,1080956.174022467,1081396.1410349698,1118450.8670977922,1200411.479807772,2023-04-01,1117746.8431218977,128653.15687810234,1263300.0,1253300.0,1235900.0,154407.94477227656,148845.60936226416,1,148433.28265344043,1266180.1257753382
unemployment,2023-04-01,2024-02-01,10,1300900.0,1080956.1740289708,1081396.1410349698,1121466.7234948317,1243333.182337294,2023-04-01,1127519.7073834091,173380.29261659086,1246400.0,1263300.0,1253300.0,128653.15687810234,154407.94477227656,2,153662.8455382104,1281182.5529216195
unemployment,2023-04-01,2024-03-01,11,1350400.0,1080956.174029919,1081396.1410349698,1123755.1039983488,1302456.9806559102,2023-04-01,1140373.236693533,210026.7633064671,1300900.0,1246400.0,1263300.0,173380.29261659086,128653.15687810234,3,176917.88697430157,1317291.1236678346
unemployment,2023-04-01,2024-04-01,12,1360600.0,1080956.1740300576,1081396.1410349698,1127271.8718720104,1375839.0091196275,2023-04-01,1156547.097256367,204052.9027436329,1350400.0,1300900.0,1246400.0,210026.7633064671,173380.29261659086,4,198622.53524897667,1355169.6325053438
unemployment,2023-05-01,2023-06-01,1,1153200.0,1115834.8227016905,1116133.828888215,1121015.666328044,1073632.108475295,2023-05-01,1108951.842077177,44248.15792282298,1360600.0,1350400.0,1300900.0,204052.9027436329,210026.7633064671,6,82074.11219711664,1191025.9542742937
unemployment,2023-05-01,2023-07-01,2,1172200.0,1116497.769396649,1116133.828888215,1113407.144507035,1085341.392121386,2023-05-01,1109024.60079596,63175.399204039946,1153200.0,1360600.0,1350400.0,44248.15792282298,204052.9027436329,7,65339.66587685158,1174364.2666728117
unemployment,2023-05-01,2023-08-01,3,1164700.0,1116594.4928309936,1116133.828888215,1113684.6055272166,1096956.4401485843,2023-05-01,1111516.3281253309,53183.67187466915,1172200.0,1153200.0,1360600.0,63175.399204039946,44248.15792282298,8,73275.11086645335,1184791.4389917841
unemployment,2023-05-01,2023-09-01,4,1181400.0,1116608.6006078746,1116133.828888215,1127686.4575223655,1109164.2502692118,2023-05-01,1118585.020803656,62814.97919634404,1164700.0,1172200.0,1153200.0,53183.67187466915,63175.399204039946,9,63916.51916826167,1182501.5399719176
unemployment,2023-05-01,2023-10-01,5,1235900.0,1116610.6582367492,1116133.828888215,1128603.5167873255,1121954.6098205594,2023-05-01,1121503.732834263,114396.267165737,1181400.0,1164700.0,1172200.0,62814.97919634404,53183.67187466915,10,91643.25266028175,1213146.9854945447
unemployment,2023-05-01,2023-11-01,6,1253300.0,1116610.9583414674,1116133.828888215,1118363.7641206551,1136525.4081133706,2023-05-01,1121148.826400086,132151.17359991395,1235900.0,1181400.0,1164700.0,114396.267165737,62814.97919634404,11,124265.6706951384,1245414.4970952244
unemployment,2023-05-01,2023-12-01,7,1263300.0,1116611.0021116354,1116133.828888215,1116071.2101235215,1153481.766306059,2023-05-01,1123873.6483584836,139426.35164151643,1253300.0,1235900.0,1181400.0,132151.17359991395,114396.267165737,12,141424.51145343416,1265298.1598119177
unemployment,2023-05-01,2024-01-01,8,1246400.0,1116611.008495499,1116133.828888215,1122534.7400147712,1171779.8971866472,2023-05-01,1129728.2494262247,116671.75057377527,1263300.0,1253300.0,1235900.0,139426.35164151643,132151.17359991395,1,145096.85794583167,1274825.1073720565
unemployment,2023-05-01,2024-02-01,9,1300900.0,1116611.009426582,1116133.828888215,1125531.985388534,1194634.8514582673,2023-05-01,1135385.7749254531,165514.22507454688,1246400.0,1263300.0,1253300.0,116671.75057377527,139426.35164151643,2,145126.85288823035,1280512.6278136834
unemployment,2023-05-01,2024-03-01,10,1350400.0,1116611.0095623806,1116133.828888215,1126880.7895538665,1225855.2594000013,2023-05-01,1142218.885866943,208181.11413305695,1300900.0,1246400.0,1263300.0,165514.22507454688,116671.75057377527,3,163420.40634686907,1305639.292213812
unemployment,2023-05-01,2024-04-01,11,1360600.0,1116611.009582186,1116133.828888215,1130142.2812355433,1269048.32617252,2023-05-01,1152127.4122724968,208472.58772750315,1350400.0,1300900.0,1246400.0,208181.11413305695,165514.22507454688,4,196077.17798207302,1348204.59025457
unemployment,2023-05-01,2024-05-01,12,1380700.0,1116611.0095850737,1116133.828888215,1131968.0352803788,1324311.125319002,2023-05-01,1164039.4412438294,216660.55875617056,1360600.0,1350400.0,1300900.0,208472.58772750315,208181.11413305695,5,154390.55777812548,1318429.9990219548
unemployment,2023-06-01,2023-07-01,1,1172200.0,1159523.9472061368,1159278.8641927224,1151061.035480908,1074369.6702385664,2023-06-01,1139269.2237242474,32930.77627575258,1380700.0,1360600.0,1350400.0,216660.55875617056,208472.58772750315,7,82458.58177636018,1221727.8055006077
unemployment,2023-06-01,2023-08-01,2,1164700.0,1160461.3472938605,1159278.8641927224,1149582.1909543297,1084229.2226061858,2023-06-01,1141026.333579001,23673.666420998983,1172200.0,1380700.0,1360600.0,32930.77627575258,216660.55875617056,8,40958.96959600017,1181985.3031750012
unemployment,2023-06-01,2023-09-01,3,1181400.0,1160599.9273229705,1159278.8641927224,1167885.747186121,1095652.702478811,2023-06-01,1149366.277652621,32033.722347378964,1164700.0,1172200.0,1380700.0,23673.666420998983,32930.77627575258,9,39293.883246401645,1188660.1608990226
unemployment,2023-06-01,2023-10-01,4,1235900.0,1160620.4061308173,1159278.8641927224,1177049.9148131951,1106610.3865713656,2023-06-01,1154603.0850674403,81296.91493255971,1181400.0,1164700.0,1172200.0,32033.722347378964,23673.666420998983,10,70477.4887688848,1225080.5738363252
unemployment,2023-06-01,2023-11-01,5,1253300.0,1160623.4322312,1159278.8641927224,1168329.0308296098,1118048.9398558962,2023-06-01,1154102.641936464,99197.358063536,1235900.0,1181400.0,1164700.0,81296.91493255971,32033.722347378964,11,92991.52761742567,1247094.1695538897
unemployment,2023-06-01,2023-12-01,6,1263300.0,1160623.8793863547,1159278.8641927224,1164402.961612098,1130374.678726159,2023-06-01,1155346.674012154,107953.32598784589,1253300.0,1235900.0,1181400.0,99197.358063536,81296.91493255971,12,107324.30909792113,1262670.9831100754
unemployment,2023-06-01,2024-01-01,7,1246400.0,1160623.9454606592,1159278.8641927224,1177211.7095403215,1143934.3116259389,2023-06-01,1162299.8686805042,84100.13131949585,1263300.0,1253300.0,1235900.0,107953.32598784589,99197.358063536,1,94598.30653633819,1256898.1752168424
unemployment,2023-06-01,2024-02-01,8,1300900.0,1160623.9552241887,1159278.8641927224,1186680.480522802,1158637.9208945911,2023-06-01,1168398.2766905122,132501.7233094878,1246400.0,1263300.0,1253300.0,84100.13131949585,107953.32598784589,2,93985.99245854426,1262384.2691490564
unemployment,2023-06-01,2024-03-01,9,1350400.0,1160623.9566669057,1159278.8641927224,1191375.7237510532,1175303.336875927,2023-06-01,1173341.9593438236,177058.0406561764,1300900.0,1246400.0,1263300.0,132501.7233094878,84100.13131949585,3,152935.27883803908,1326277.2381818627
unemployment,2023-06-01,2024-04-01,10,1360600.0,1160623.95688009,1159278.8641927224,1192143.9595479327,1190934.9571334242,2023-06-01,1176793.4960149825,183806.50398501754,1350400.0,1300900.0,1246400.0,177058.0406561764,132501.7233094878,4,175073.64644762396,1351867.1424626065
unemployment,2023-06-01,2024-05-01,11,1380700.0,1160623.9569115906,1159278.8641927224,1193568.3818024131,1204837.1520519557,2023-06-01,1180104.8377243,200595.1622756999,1360600.0,1350400.0,1300900.0,183806.50398501754,177058.0406561764,5,197132.5617381528,1377237.3994624529
unemployment,2023-06-01,2024-06-01,12,1423000.0,1160623.956916246,1159278.8641927224,1193663.028851025,1219268.7038448812,2023-06-01,1183090.9930291593,239909.00697084074,1380700.0,1360600.0,1350400.0,200595.1622756999,183806.50398501754,6,201244.08481522222,1384335.0778443816
unemployment,2023-07-01,2023-08-01,1,1164700.0,1175050.0297039622,1174301.7559570891,1175535.895672258,1079161.8108858338,2023-07-01,1155397.218015941,9302.781984058907,1423000.0,1380700.0,1360600.0,239909.00697084074,200595.1622756999,8,103204.48336983664,1258601.7013857777
unemployment,2023-07-01,2023-09-01,2,1181400.0,1175474.1407807376,1174301.7559570891,1193924.578914785,1092523.005266293,2023-07-01,1164228.816139248,17171.183860752033,1164700.0,1423000.0,1380700.0,9302.781984058907,239909.00697084074,9,26742.96533386622,1190971.7814731142
unemployment,2023-07-01,2023-10-01,3,1235900.0,1175537.177597063,1174301.7559570891,1206442.1966853158,1105421.4669208971,2023-07-01,1170966.4862563035,64933.5137436965,1181400.0,1164700.0,1423000.0,17171.183860752033,9302.781984058907,10,64990.24121807836,1235956.727474382
unemployment,2023-07-01,2023-11-01,4,1253300.0,1175546.5452824917,1174301.7559570891,1204695.4574951057,1118033.4591782948,2023-07-01,1172981.828458317,80318.17154168291,1235900.0,1181400.0,1164700.0,64933.5137436965,17171.183860752033,11,88634.56995221575,1261616.3984105329
unemployment,2023-07-01,2023-12-01,5,1263300.0,1175547.9373456454,1174301.7559570891,1202514.110185854,1130641.3601700985,2023-07-01,1174852.7499338454,88447.25006615464,1253300.0,1235900.0,1181400.0,80318.17154168291,64933.5137436965,12,93404.24550787412,1268256.9954417194
unemployment,2023-07-01,2024-01-01,6,1246400.0,1175548.144209154,1174301.7559570891,1216119.6949074136,1143135.383159206,2023-07-01,1181847.5795748206,64552.420425179414,1263300.0,1253300.0,1235900.0,88447.25006615464,80318.17154168291,1,71247.15235982316,1253094.7319346438
unemployment,2023-07-01,2024-02-01,7,1300900.0,1175548.1749494884,1174301.7559570891,1230581.3815378405,1154998.6989934512,2023-07-01,1188992.3532078725,111907.64679212752,1246400.0,1263300.0,1253300.0,64552.420425179414,88447.25006615464,2,95432.31086322703,1284424.6640710996
unemployment,2023-07-01,2024-03-01,8,1350400.0,1175548.1795175627,1174301.7559570891,1241035.501449037,1167450.8537936392,2023-07-01,1194950.99102525,155449.00897475006,1300900.0,1246400.0,1263300.0,111907.64679212752,64552.420425179414,3,127002.98804220646,1321953.9790674564
unemployment,2023-07-01,2024-04-01,9,1360600.0,1175548.1801963868,1174301.7559570891,1244800.4539401762,1179191.1159540133,2023-07-01,1198582.7682744232,162017.2317255768,1350400.0,1300900.0,1246400.0,155449.00897475006,111907.64679212752,4,150873.7567779682,1349456.5250523915
unemployment,2023-07-01,2024-05-01,10,1380700.0,1175548.180297261,1174301.7559570891,1245201.8535972363,1189609.1974328612,2023-07-01,1200847.0648986644,179852.93510133564,1360600.0,1350400.0,1300900.0,162017.2317255768,155449.00897475006,5,162490.82065368287,1363337.8855523472
unemployment,2023-07-01,2024-06-01,11,1423000.0,1175548.1803122524,1174301.7559570891,1245362.0309007734,1200516.2012841632,2023-07-01,1203132.8298141295,219867.1701858705,1380700.0,1360600.0,1350400.0,179852.93510133564,162017.2317255768,6,192454.20816322483,1395587.0379773544
unemployment,2023-07-01,2024-07-01,12,1422200.0,1175548.1803144806,1174301.7559570891,1240898.0354441234,1213675.815730215,2023-07-01,1204372.1210463927,217827.8789536073,1423000.0,1380700.0,1360600.0,219867.1701858705,179852.93510133564,7,187969.89579830435,1392342.016844697
unemployment,2023-08-01,2023-09-01,1,1181400.0,1163591.8300918385,1163152.6826495202,1182446.8797197528,1089426.0515654448,2023-08-01,1154449.2135621598,26950.7864378402,1422200.0,1423000.0,1380700.0,217827.8789536073,219867.1701858705,9,66038.95542319494,1220488.1689853547
unemployment,2023-08-01,2023-10-01,2,1235900.0,1163427.5763317074,1163152.6826495202,1196303.146266048,1092825.5527645587,2023-08-01,1159624.7599840525,76275.2400159475,1181400.0,1422200.0,1423000.0,26950.7864378402,217827.8789536073,10,63949.45899388541,1223574.218977938
unemployment,2023-08-01,2023-11-01,3,1253300.0,1163403.2191821302,1163152.6826495202,1194385.1967119095,1095582.9779380378,2023-08-01,1159558.3335003343,93741.6664996657,1235900.0,1181400.0,1422200.0,76275.2400159475,26950.7864378402,11,91695.27250768413,1251253.6060080184
unemployment,2023-08-01,2023-12-01,4,1263300.0,1163399.6070170752,1163152.6826495202,1192036.3975409742,1098491.7074451223,2023-08-01,1159387.282282993,103912.71771700704,1253300.0,1235900.0,1181400.0,93741.6664996657,76275.2400159475,12,108489.23150732802,1267876.513790321
unemployment,2023-08-01,2024-01-01,5,1246400.0,1163399.0713275475,1163152.6826495202,1205530.6864101114,1102574.031380524,2023-08-01,1164623.0996360737,81776.90036392631,1263300.0,1253300.0,1235900.0,103912.71771700704,93741.6664996657,1,91003.39896015063,1255626.4985962242
unemployment,2023-08-01,2024-02-01,6,1300900.0,1163398.991883862,1163152.6826495202,1222184.4719587816,1105324.929020665,2023-08-01,1170616.56398833,130283.43601166992,1246400.0,1263300.0,1253300.0,81776.90036392631,103912.71771700704,2,99178.9630266867,1269795.5270150169
unemployment,2023-08-01,2024-03-01,7,1350400.0,1163398.9801022224,1163152.6826495202,1231228.9307587328,1108431.950660959,2023-08-01,1174201.8648457322,176198.13515426777,1300900.0,1246400.0,1263300.0,130283.43601166992,81776.90036392631,3,152570.9037958536,1326772.768641586
unemployment,2023-08-01,2024-04-01,8,1360600.0,1163398.9783549854,1163152.6826495202,1234455.385549536,1109800.4645924903,2023-08-01,1175534.1306939884,185065.8693060116,1350400.0,1300900.0,1246400.0,176198.13515426777,130283.43601166992,4,174534.60956291397,1350068.7402569023
unemployment,2023-08-01,2024-05-01,9,1380700.0,1163398.9780958672,1163152.6826495202,1234715.7991514688,1108498.4348899052,2023-08-01,1175352.4116463235,205347.5883536765,1360600.0,1350400.0,1300900.0,185065.8693060116,176198.13515426777,5,197132.5617381528,1372484.9733844763
unemployment,2023-08-01,2024-06-01,10,1423000.0,1163398.9780574385,1163152.6826495202,1236557.188148162,1105450.8126974567,2023-08-01,1175328.7248464678,247671.27515353216,1380700.0,1360600.0,1350400.0,205347.5883536765,185065.8693060116,6,204985.80532655623,1380314.5301730242
unemployment,2023-08-01,2024-07-01,11,1422200.0,1163398.9780517388,1163152.6826495202,1232517.9640817917,1100953.1069768034,2023-08-01,1173090.6498332582,249109.35016674176,1423000.0,1380700.0,1360600.0,247671.27515353216,205347.5883536765,7,176456.90159623846,1349547.5514294966
unemployment,2023-08-01,2024-08-01,12,1460100.0,1163398.9780508936,1163152.6826495202,1232903.4530188087,1095273.42677348,2023-08-01,1172053.2573725712,288046.74262742884,1422200.0,1423000.0,1380700.0,249109.35016674176,247671.27515353216,8,201625.75797346423,1373679.0153460354
unemployment,2023-09-01,2023-10-01,1,1235900.0,1183893.5339985746,1184371.5770122027,1199238.7078230963,1131249.82771959,2023-09-01,1178228.5679728354,57671.432027164614,1460100.0,1422200.0,1423000.0,288046.74262742884,249109.35016674176,10,105515.12765150987,1283743.6956243452
unemployment,2023-09-01,2023-11-01,2,1253300.0,1184263.2719141366,1184371.5770122027,1199948.6182480438,1144554.944900245,2023-09-01,1181271.5438278196,72028.45617218036,1235900.0,1460100.0,1422200.0,57671.432027164614,288046.74262742884,11,89668.9192610952,1270940.4630889148
unemployment,2023-09-01,2023-12-01,3,1263300.0,1184318.0396719426,1184371.5770122027,1200232.6694000892,1159287.7155714603,2023-09-01,1184394.0090396055,78905.9909603945,1253300.0,1235900.0,1460100.0,72028.45617218036,57671.432027164614,12,96078.26510069294,1280472.2741402984
unemployment,2023-09-01,2024-01-01,4,1246400.0,1184326.150956118,1184371.5770122027,1220569.9664896205,1176128.104369716,2023-09-01,1194475.6956848216,51924.30431517842,1263300.0,1253300.0,1235900.0,78905.9909603945,72028.45617218036,1,78156.75473674279,1272632.4504215643
unemployment,2023-09-01,2024-02-01,5,1300900.0,1184327.352236684,1184371.5770122027,1239467.6050744574,1194512.7239689894,2023-09-01,1204402.569564334,96497.43043566612,1246400.0,1263300.0,1253300.0,51924.30431517842,78905.9909603945,2,77039.4109365437,1281441.9805008776
