origin,forecast_date,horizon,actual,sarimax_pred,tbats_prophet_pred,var_pred,bilstm_pred,w_sarimax,w_tbats_prophet,w_var,w_bilstm,ensemble_pred
2023-12-01,2024-08-01,8,567725.0,522675.52319677785,899565.9746165797,519826.9972057424,444900.5031494907,0.3100681516394738,0.14090648250233942,0.3470232596065922,0.2020021062515946,559082.6083572658
2023-12-01,2024-09-01,9,565870.0,519043.8194990241,906450.1207593495,535989.1626796783,439214.0067494152,0.2988042528066876,0.135021598369588,0.3472197381959865,0.218954410627738,559756.705535358
2023-12-01,2024-10-01,10,557710.0,521538.9272262643,902442.4396182672,542504.3025964807,433888.6700450565,0.2951380177442192,0.1347416812024433,0.34257556625776425,0.2275447347955733,560100.3776760753
2023-12-01,2024-11-01,11,525185.0,498358.7335359142,903712.4416200418,515098.023976964,427799.8865731364,0.2876873729770135,0.13366436198296383,0.3340175789078299,0.2446306861321928,540870.4364249614
2023-12-01,2024-12-01,12,440185.0,459600.9007082059,894516.1340018893,493806.02565601264,422240.3417637535,0.2845436459294009,0.13013377083957797,0.3280398734950303,0.2572827097359909,517806.47903056804
2024-01-01,2024-02-01,1,588470.0,566810.8788880452,840126.6226913702,574723.4184624403,531799.3180051016,0.43827232474367733,0.11611919758443708,0.3700078142837864,0.07560066338809913,598828.8879900334
2024-01-01,2024-03-01,2,595090.0,600889.8055820838,860596.9766175017,600100.1343305045,527307.7182822267,0.4201076362607316,0.11880174900626826,0.3739616927066537,0.08712892202634649,625037.036985754
2024-01-01,2024-04-01,3,642810.0,611136.9053376277,874865.6151724877,624650.238956579,521736.4107177933,0.39817392015131153,0.11844668788562553,0.387506012860385,0.09587337910267799,639040.0680363938
2024-01-01,2024-05-01,4,616605.0,600725.7132381484,874547.3755578683,609006.6931871631,514771.58706179145,0.3686396171030959,0.13762213942967122,0.37170445234730126,0.12203379111993166,630998.4054659229
2024-01-01,2024-06-01,5,585620.0,588284.5529198103,881324.7589285459,600276.3811662052,507311.5706527179,0.349506805015247,0.13609742134071182,0.3778759857240046,0.13651978792003663,621643.5788596333
2024-01-01,2024-07-01,6,563955.0,583210.6129474397,883303.786315746,600009.3968354949,499511.707680519,0.3319468486213294,0.13323026037136376,0.37838003123926145,0.15644285976804537,616454.3328439001
2024-01-01,2024-08-01,7,567725.0,583243.2864506416,890781.4130566934,601489.4926960099,491735.6226788675,0.32295107910716214,0.13487289169106412,0.36116713043659,0.18100889876518378,614748.0713943427
2024-01-01,2024-09-01,8,565870.0,580047.6062474161,896842.293216381,620522.2575294452,483520.53107929794,0.3133684589163929,0.13496763491748837,0.3499101016780313,0.20175380448808736,617492.4205962456
2024-01-01,2024-10-01,9,557710.0,583638.8365966963,892204.6590385884,621671.5089321437,476012.6509836757,0.30154565965789026,0.12962434111776067,0.3512533417257326,0.21757665749861652,613578.6355497655
2024-01-01,2024-11-01,10,525185.0,558500.8347289955,892716.6018076066,583871.7999063444,467515.41985751176,0.29794069924873,0.12957381290765974,0.3465804985401523,0.22590498930345795,590045.4685895266
2024-01-01,2024-12-01,11,440185.0,515508.2521484591,882862.9504461942,570335.0982607679,459892.2303285401,0.29044368383421015,0.12781753259993953,0.33759106681360135,0.24414771675224897,567393.1520007737
2024-01-01,2025-01-01,12,473755.0,533117.104286584,884989.2571437196,585151.9956902819,455416.5146179151,0.2876483377059101,0.12259378980630181,0.3296155508583958,0.26014232162939227,573192.7426381488
2024-02-01,2024-03-01,1,595090.0,619587.7568309917,853176.1597334899,609447.56353958,544280.5087665167,0.4407678891681055,0.10764774741358216,0.3749135916116504,0.07667077180666204,635157.4611071233
2024-02-01,2024-04-01,2,642810.0,634036.8757322225,867665.1568058734,631384.0432759051,541040.1742920702,0.424156158280374,0.11045649798437815,0.3776485436641577,0.08773880007109025,650681.3801810862
2024-02-01,2024-05-01,3,616605.0,624038.9641525255,868259.6175051546,611853.5926406158,538004.2406543294,0.3987868968655841,0.11377640766770773,0.3912448030471226,0.09619189241958559,638782.2066249278
2024-02-01,2024-06-01,4,585620.0,612459.3348136822,876205.8606428368,599928.327324115,535022.3236352059,0.3714791091308119,0.13120826827170515,0.3750390333151468,0.1222735892823362,632896.9414949634
2024-02-01,2024-07-01,5,563955.0,608125.9960307776,878730.227499428,601032.3253523266,531987.2838627725,0.3528760750785513,0.12890123350423127,0.38104066682757476,0.13718202458964265,629859.375568124
2024-02-01,2024-08-01,6,567725.0,608953.7078223032,886324.1412719374,605921.963907174,529176.950333394,0.3354390739163447,0.12652748470042866,0.38030252254660923,0.15773091883661752,630312.4499777824
2024-02-01,2024-09-01,7,565870.0,606341.2170320875,891954.9099222545,625542.7158985975,526498.5294009807,0.32609803096503553,0.1287934552208644,0.3632738792557342,0.18183463455836596,635583.6284510045
2024-02-01,2024-10-01,8,557710.0,610650.1654042873,886780.0472566594,628449.1748349959,524261.0280032097,0.3170458819055935,0.12961436168975787,0.35065810005861975,0.2026816563460289,635172.4371551934
2024-02-01,2024-11-01,9,525185.0,584779.286878388,886472.149225043,587578.703535239,521522.1822738139,0.30504027734083883,0.1251716177537504,0.3511767119220428,0.2186113929833681,609697.0367062306
2024-02-01,2024-12-01,10,440185.0,540175.55523861,875726.2153650771,578058.7193385717,519446.9046739428,0.3007597799864856,0.1243891102739778,0.3472032589981026,0.22764785074143395,590348.728590437
2024-02-01,2025-01-01,11,473755.0,558767.8582930472,877099.1635775041,596886.3233327174,519030.5999719799,0.2948218681620847,0.12260233025017797,0.3322246024030023,0.250351199184735,600511.6397315267
2024-02-01,2025-02-01,12,473590.0,552923.9544537817,887415.93785979,601393.2008467225,517936.5986595078,0.29086961825185764,0.1184624189760949,0.3261054080013684,0.2645625547706791,599098.4230730543
2024-03-01,2024-04-01,1,642810.0,613272.2348499759,866631.441851186,617749.2776635744,506702.94309473503,0.44187119171606704,0.10080341013760633,0.3795785334344105,0.07774686471191612,632225.667942227
2024-03-01,2024-05-01,2,616605.0,599784.4624100651,866298.9039382562,595867.2231892224,500159.1510029309,0.42677589114648096,0.10563426287136092,0.3798203567622808,0.08776948921987732,617705.6090915089
2024-03-01,2024-06-01,3,585620.0,587986.600638409,873083.719488527,581865.9424761467,493396.2424200814,0.4013369811860281,0.1082953331243216,0.3938994367438025,0.09646824894584782,607325.3980699679
2024-03-01,2024-07-01,4,563955.0,582309.6821750983,874813.999125643,582018.0567152422,486394.4359569896,0.37371537162855545,0.12437780820282833,0.3785450461964406,0.12336177397217558,606748.0597096552
2024-03-01,2024-08-01,5,567725.0,582150.6208855826,881723.738108109,585618.839347268,479437.0273157119,0.3545870975819592,0.12273687019037763,0.3835623985847243,0.13911363364293874,605960.7046526017
2024-03-01,2024-09-01,6,565870.0,578618.4496141463,887155.8284542136,603830.8277681228,472349.90955438017,0.33728164776076586,0.12111139848976869,0.3821192589665669,0.15948769478289865,608671.4538267405
2024-03-01,2024-10-01,7,557710.0,581928.4804386925,882515.9564489864,606948.6464334538,465878.81467578304,0.3288586701916069,0.1239944843405529,0.36307944716684154,0.1840673983009986,606923.0175125386
2024-03-01,2024-11-01,8,525185.0,556966.3572978347,882708.5965751067,567600.5587114247,458721.4425561706,0.3192241037090429,0.1254450547523807,0.3499567427703859,0.20537409876819057,581373.6600041725
2024-03-01,2024-12-01,9,440185.0,514332.5740338077,872670.7536571623,559556.5496427942,452507.2276542754,0.30646408023268723,0.1205510943092188,0.35146558613333956,0.22151923932475445,559729.8011138854
2024-03-01,2025-01-01,10,473755.0,531726.2225013437,874865.4039946751,579840.9063071229,448885.3611712128,0.3046820080810786,0.12052568244701031,0.3410535690688791,0.23373874040303194,570129.8725805106
2024-03-01,2025-02-01,11,473590.0,525901.9594629485,885920.2225033505,581840.0392602755,444214.6394469705,0.2974220727121451,0.1192562207372143,0.3280946042631324,0.25522710228750817,566340.5410825562
2024-03-01,2025-03-01,12,513445.0,542094.2057704172,897651.3192731019,599555.3230901209,439618.1942010996,0.2937386033026213,0.11534736329138857,0.32158311819363616,0.269330915212354,573985.3486117335
2024-04-01,2024-05-01,1,616605.0,623271.9012993482,859302.3701022476,615855.5574639876,534282.3905368409,0.44173435837741265,0.09731050246851201,0.3827427425152956,0.07821239663877984,636441.5101250063
2024-04-01,2024-06-01,2,585620.0,615723.0523076666,865352.1883561607,602986.954624796,525417.161294498,0.4294381130693763,0.10080627675694884,0.3818415360449854,0.08791407412868958,628084.9061835338
2024-04-01,2024-07-01,3,563955.0,610695.7112440907,866294.2643936573,604039.0757694015,516811.55382251984,0.4043278091147843,0.10222814221801917,0.3967982529982267,0.09664579566896968,625110.2260642631
2024-04-01,2024-08-01,4,567725.0,612217.7994379997,872338.226229693,607072.8559945823,508580.1440868376,0.37663996113990006,0.11777320576139708,0.381512644004429,0.12407418909427383,628031.3969616015
2024-04-01,2024-09-01,5,565870.0,609490.2990468729,877299.1986269013,628050.8337494769,500256.25893771887,0.3573051461789702,0.11703043826835267,0.38617893341855,0.13948548213412706,632763.2166819345
2024-04-01,2024-10-01,6,557710.0,613929.6668701614,872650.2291535124,634218.2337531771,492651.2768055461,0.34059077608900407,0.11625937820656654,0.3832556178388184,0.15989422786561105,632392.3512701255
2024-04-01,2024-11-01,7,525185.0,588181.8994290603,872542.8273957378,592965.7299330661,484851.5203172878,0.33197360297503375,0.11970363098761602,0.3637372090381927,0.1845855569991576,604887.6965904377
2024-04-01,2024-12-01,8,440185.0,543436.9113862892,862679.8594759017,585411.1842927292,478099.458897255,0.3215949355437372,0.12048319526934224,0.3514740223500945,0.20644784683682618,583164.411988813
2024-04-01,2025-01-01,9,473755.0,562428.3882737673,865757.400893151,603828.4844970062,473814.40978518606,0.3106955736187339,0.11603580390494239,0.34579781061046394,0.22747081186585968,591784.383104347
2024-04-01,2025-02-01,10,473590.0,556584.6442564664,877476.9219464302,605700.1301677972,468467.82201977726,0.30802394320302157,0.11675030663961368,0.33746165879704626,0.2377640913603184,589672.4932506492
2024-04-01,2025-03-01,11,513445.0,574058.3533470108,888658.618852542,629339.5772858192,463750.697814373,0.3005881088411614,0.1155429883679323,0.3249487564260268,0.25892014636487953,599810.8988218121
2024-04-01,2025-04-01,12,559835.0,593979.0784335375,908093.7673308623,640326.2640414154,459283.05206046463,0.29674668357785,0.11239747991228127,0.3204960492719944,0.27035978723787435,607722.4787192167
2024-05-01,2024-06-01,1,585620.0,610298.0876017554,860523.6572265802,602129.8962560088,556679.9237984875,0.44402932064757483,0.09254109474741612,0.3850845954146163,0.07834498919039276,626108.0766254108
2024-05-01,2024-07-01,2,563955.0,604283.4028416676,860811.1986087522,601040.082038765,549302.4257601425,0.42938569746906247,0.09589956671343876,0.38577431074791885,0.08894042506957994,622743.0859860388
2024-05-01,2024-08-01,3,567725.0,605576.6123102475,865949.5176941524,601628.8617504654,542380.6885891422,0.40384510463575746,0.09822717830930344,0.3991338786271774,0.09879383842776168,623333.2592441292
2024-05-01,2024-09-01,4,565870.0,602560.9895586552,869966.1862813876,620723.2610832058,535182.9771986301,0.37766019076343227,0.11318274084373302,0.38348413735475156,0.12567293103808325,631323.9933667822
2024-05-01,2024-10-01,5,557710.0,606743.0362816072,865037.2042048041,626932.3485921604,529031.2173342707,0.3604224034460976,0.11338625011922189,0.3846145682495661,0.14157677818511444,632792.9580941934
2024-05-01,2024-11-01,6,525185.0,581069.0607167564,864440.7269717127,587284.7090118026,522493.724920305,0.34352194882078446,0.11355145981674353,0.3802169671998156,0.16270962416265644,606078.8511619909
2024-05-01,2024-12-01,7,440185.0,536708.7387671588,854347.1793268138,580076.6324896679,517479.3041569294,0.33327662184032475,0.11595706381271643,0.3633934128288036,0.1873729015181553,585697.6916380536
2024-05-01,2025-01-01,8,473755.0,555316.899099382,858054.4245448131,599063.5660673109,516212.3432037583,0.32515442412962353,0.11760735304849337,0.342973192958581,0.21426502986330204,597546.2533499893
2024-05-01,2025-02-01,9,473590.0,549456.7081222346,870356.3914125891,600218.095758435,513093.1369618453,0.313521122291013,0.11367216573290218,0.33909584624247735,0.2337108657336075,594648.4841047312
2024-05-01,2025-03-01,10,513445.0,566689.3984696468,881548.0310157391,626238.1722875311,510713.7336461627,0.31094792512498215,0.11416121758956249,0.3315199888122383,0.243370868473217,608752.805998124
2024-05-01,2025-04-01,11,559835.0,586287.3315351858,901043.7465404082,637951.4294993209,508274.70305565937,0.3033772162991215,0.11323697301658427,0.3212082614507408,0.2621775492335534,618071.1705503796
2024-05-01,2025-05-01,12,543630.0,575966.9275433581,899888.7834941176,626188.6681745441,504352.9486194527,0.2996419408165767,0.11048738920814072,0.3201647134649614,0.26970595651032125,608520.7202285263
2024-06-01,2024-07-01,1,563955.0,584280.5679600768,853456.5089830689,586061.3011875304,513180.9854268472,0.44425411945766885,0.08793439908578178,0.38848159862921217,0.07932988282733734,603001.8531217831
2024-06-01,2024-08-01,2,567725.0,581586.1958894155,857803.9092069968,583652.1899964075,509206.23878647614,0.4287572250253043,0.09209877585708716,0.38815388520385335,0.09099011391375518,601241.5722535766
2024-06-01,2024-09-01,3,565870.0,577935.5880293063,861047.1987917596,599269.9429734428,505377.3940512285,0.4042302396649577,0.09453456549816469,0.40084230264499954,0.10039289219187804,605966.8061557951
2024-06-01,2024-10-01,4,557710.0,580592.231985956,854587.9689753912,604378.770139817,501861.921051109,0.3805724786664077,0.10947024294668613,0.38233758887728175,0.12761968950962446,609633.5616895292
2024-06-01,2024-11-01,5,525185.0,555042.51256835,853202.143136857,564917.9660507959,497458.0350040802,0.3631742482571948,0.11060706451742966,0.3819673488909211,0.14425133833445442,583486.536892983
2024-06-01,2024-12-01,6,440185.0,511792.43357239285,843236.3041133126,557064.4575534272,493676.37092485593,0.34499128732126244,0.11009301216464541,0.37950611367528037,0.16540958683881182,562466.5270853329
2024-06-01,2025-01-01,7,473755.0,529003.769625891,846079.0170437859,575633.2551266997,491679.9247462864,0.33791050617607526,0.1137484091174653,0.3540071111083104,0.1943339735981491,574324.4529593969
2024-06-01,2025-02-01,8,473590.0,522944.5992593788,859653.8565609228,576661.9582548059,488562.62248552666,0.3281336151586133,0.11516593128872721,0.33729568270266824,0.2194047708499913,572297.097989957
2024-06-01,2025-03-01,9,513445.0,539099.2381484708,870800.8412629726,603154.2588392317,485018.4885955997,0.3167766100059453,0.11126549039154845,0.33324737517582137,0.23871052442668486,584442.7031075435
2024-06-01,2025-04-01,10,559835.0,557492.4750535012,890452.5197840086,616894.9046980477,480706.7035624079,0.31386002994563333,0.11188508012385373,0.3272257729174765,0.24702911701303643,595215.4209592191
2024-06-01,2025-05-01,11,543630.0,547371.3667312004,889410.8365843141,602518.6512930011,475304.06949148304,0.3055135145203816,0.11103601713203144,0.32002329747371344,0.2634271708738735,584013.9987934452
2024-06-01,2025-06-01,12,522945.0,535243.0356711489,891358.2139239629,598655.2488424766,469970.24048233626,0.3016315912180726,0.10828860593076804,0.3186767717874613,0.2714030310636981,576299.0168000264
2024-07-01,2024-08-01,1,567725.0,565033.6360274488,850311.3274633124,566028.9262425824,614958.6160566083,0.44595379637600435,0.08360533269021242,0.39027559893992714,0.08016527199385609,593275.0594171957
2024-07-01,2024-09-01,2,565870.0,558232.3593918455,852912.5632204815,580765.7425325854,611794.6239399681,0.4307472128355033,0.08792394736227298,0.38986593639168016,0.09146290341054356,597825.7648690304
2024-07-01,2024-10-01,3,557710.0,560115.61798964,845837.7081757041,586003.6965343615,609426.8033418688,0.4076586556054834,0.09097084157421714,0.400212330668298,0.10115817215200137,601456.9546179975
2024-07-01,2024-11-01,4,525185.0,534388.0345619982,843406.5983692842,549282.0330791748,606000.47706768,0.3836326150504708,0.1060546840558646,0.3815308515618506,0.128781849331814,582065.8034324462
2024-07-01,2024-12-01,5,440185.0,492126.1250651089,832394.5522271721,539947.3799782989,603873.2461718196,0.36519514954497406,0.10668159345792858,0.3825318914153107,0.14559136558178654,562989.0741317364
2024-07-01,2025-01-01,6,473755.0,508073.739254678,834859.8245672978,554896.8895289772,605794.0471595743,0.35084362375552386,0.10749902949590125,0.37058004036971187,0.1710773063788631,577272.3782523191
2024-07-01,2025-02-01,7,473590.0,501793.7839957508,848357.4781338066,555792.9364903825,605591.3638186713,0.3415456006318692,0.11093185260114889,0.34938005116255616,0.19814249560442584,579671.6747959055
2024-07-01,2025-03-01,8,513445.0,516872.01241878304,860354.8550558484,580052.7725402996,605580.895322454,0.331414342154765,0.1120786810400665,0.3336453609526378,0.22286161585253078,596218.8888818286
2024-07-01,2025-04-01,9,559835.0,534170.1262958369,880209.8646911298,596418.6336261572,605188.859689238,0.31973377213428317,0.1087709918691882,0.3304512557731676,0.24104398022336115,609497.947452124
2024-07-01,2025-05-01,10,543630.0,524224.88117255433,879411.5374132708,581503.4834307514,603207.7588145809,0.3160874886204699,0.10972255730640802,0.3272814453912952,0.24690850868182673,601444.6376834456
2024-07-01,2025-06-01,11,522945.0,512420.0112602624,881526.5957949942,572849.9723751326,601888.413612562,0.3075666228102298,0.10879614199865079,0.3200416179088736,0.26359561728224584,595500.9649146242
2024-07-01,2025-07-01,12,506080.0,505611.0053870875,882102.8884089414,569648.4574976745,601357.8402604631,0.30385879896315393,0.10602110530549476,0.3176890297192131,0.27243106601213823,591955.4992821564
2024-08-01,2024-09-01,1,565870.0,560415.3154917161,848922.9289460615,579553.2020513044,533056.500175615,0.44791611010302435,0.07963758960116829,0.39203238926953854,0.08041391102626888,588694.0084617175
2024-08-01,2024-10-01,2,557710.0,562748.2899404871,841023.4820929776,580955.1196600562,530034.3107380263,0.4328091828096605,0.08430760305354504,0.39103152502055527,0.09185168911623919,590323.6145237014
2024-08-01,2024-11-01,3,525185.0,536981.8743999674,837752.2725127016,540507.2580421404,526402.89167155,0.4105901890675712,0.08784899080260025,0.3998469606630311,0.10171385946679745,563737.8351094215
2024-08-01,2024-12-01,4,440185.0,494650.34640341945,825799.1421192283,528554.0070688307,523438.9725805525,0.3860539674354827,0.10206556391223712,0.38279752140843576,0.1290829472438445,545143.5929604495
2024-08-01,2025-01-01,5,473755.0,510763.72389249393,827244.0712686171,543395.5074496319,523329.5772260029,0.37255616665563235,0.10389675644002512,0.37609025407272967,0.14745682283161288,557770.4220394632
2024-08-01,2025-02-01,6,473590.0,504531.4872731799,840941.642650663,546335.5382104865,522122.1133507344,0.35585984916885716,0.10485163440833377,0.36762918070816963,0.1716593357146394,558192.6260797128
2024-08-01,2025-03-01,7,513445.0,519768.7494017392,853182.9124332281,570687.628069132,521262.61710276647,0.3461724981402712,0.10810095799351728,0.3478045129228641,0.19792203094334743,573816.6249568888
2024-08-01,2025-04-01,8,559835.0,537216.7982330433,873173.2938694971,588128.0346375542,520254.95730767,0.33447533274138164,0.10952784092588806,0.33313117929130864,0.22286564704142164,587193.2964148979
2024-08-01,2025-05-01,9,543630.0,527254.8505213119,872756.2436430819,572053.0969364427,518320.8579847674,0.32082098244463464,0.10656510121562161,0.3310189993889486,0.24159491695079516,576743.9049672822
2024-08-01,2025-06-01,10,522945.0,515411.30248391663,875233.6620208216,567866.0673954644,516881.3180586803,0.3174675383590497,0.10744947077461815,0.32796329920600686,0.2471196916603254,571640.5321440697
2024-08-01,2025-07-01,11,506080.0,508593.66093786265,875824.1408291578,566067.5916488474,516075.9845174463,0.30956026675747134,0.10654194638250383,0.3206579436591042,0.2632398432009206,568118.2291581205
2024-08-01,2025-08-01,12,502555.0,509943.7615064026,881696.6810633485,579236.8105211084,515726.44390009256,0.30649798859889776,0.10395668421310682,0.3180796771611879,0.27146565002680756,572200.4726650981
2024-09-01,2024-10-01,1,557710.0,567264.5797602294,835160.0638422698,571358.3936162743,567685.8360473971,0.44998431763712887,0.07628614187802917,0.3929523041547818,0.08077723633006006,589343.9941735729
2024-09-01,2024-11-01,2,525185.0,542127.0138134164,830869.9761225102,533123.0993424979,560572.002351134,0.43534350828710244,0.08131053105280249,0.3909686530305442,0.09237730762955088,563788.5074842031
2024-09-01,2024-12-01,3,440185.0,499569.5103002711,817611.1001783947,523501.9403593959,555438.5161626509,0.4122314350944391,0.08440682877967558,0.4010903581571412,0.1022713779687442,541727.2594812043
2024-09-01,2025-01-01,4,473755.0,516091.308295954,818723.2929863386,540561.182513678,554860.57558946,0.39101379320588,0.09913387484297934,0.3773911382569808,0.13246119369415985,560462.5266981107
2024-09-01,2025-02-01,5,473590.0,509990.0781789132,830267.6799452738,542399.3669999922,552530.3121718519,0.3759932295640551,0.10104353815273792,0.37346677703567494,0.14949645524753202,560815.4670818314
2024-09-01,2025-03-01,6,513445.0,525621.5764702144,843920.5534402371,563642.0850176999,551216.3655777973,0.35937354683479433,0.10195575730956323,0.3650566318880689,0.17361406396757348,576397.2438644293
2024-09-01,2025-04-01,7,559835.0,543389.575016724,863759.8344420618,580573.8934385167,550227.9876739618,0.34848173009612193,0.10542883492036637,0.34683548736890507,0.19925394761460655,591425.2601307482
2024-09-01,2025-05-01,8,543630.0,533415.6062828158,863377.8237589292,563305.0733380839,548137.4146172891,0.33544194459377424,0.10728118234812695,0.333866328698235,0.2234105443598639,582082.4369503185
2024-09-01,2025-06-01,9,522945.0,521505.2847560998,865922.9074194197,561583.5862206711,547330.4676682075,0.321814757122278,0.10427496047362746,0.331617178085378,0.2422931043187166,576967.3357172477
2024-09-01,2025-07-01,10,506080.0,514702.54998871457,866784.4833915598,556972.6986783057,547920.992116138,0.3188044250270115,0.10502159776536076,0.3279968396964052,0.24817713751122247,573787.2902424479
2024-09-01,2025-08-01,11,502555.0,516129.4186192752,872801.0247328737,566436.497960331,549374.2902843991,0.31114802045695483,0.10415784996161742,0.32013485700471556,0.2645592725767122,578179.8549702297
2024-09-01,2025-09-01,12,516050.0,514604.4654770831,879663.3696671576,574647.4451028061,550613.8611885596,0.3083934938666259,0.10179927337993881,0.31670038823082725,0.2731068445226081,580617.2440584388
2024-10-01,2024-11-01,1,525185.0,534682.7962809391,828057.3189726963,521065.92315978464,573394.8383713699,0.4514655462168793,0.07350049745492698,0.3938485290739201,0.08118542725427363,554025.8378670291
2024-10-01,2024-12-01,2,440185.0,491355.4735325312,814347.8282540769,508651.584497179,575091.9676155417,0.43605291854814743,0.07816583421451967,0.39294456131933536,0.09283668591799735,531172.6717208455
2024-10-01,2025-01-01,3,473755.0,507349.86518847465,813433.7795351347,522258.3268419596,579889.3512857481,0.41666921684001323,0.0833284589117883,0.39375118641840184,0.10625113782979671,546432.9934678267
2024-10-01,2025-02-01,4,473590.0,500848.17625987285,825327.5530821239,522802.832649431,583881.9629840371,0.39394051938812263,0.096665642614763,0.37513586169152796,0.13425797630558647,551598.1108490479
2024-10-01,2025-03-01,5,513445.0,515801.0028949598,837819.5979564441,542304.4236776948,587500.2954605394,0.3793148874559601,0.09847517334154034,0.3711591226005998,0.15105081660189976,568179.0629582824
2024-10-01,2025-04-01,6,559835.0,532941.0827682252,857325.267704044,558153.3386560107,590186.5536431475,0.361692283238555,0.09952291267227868,0.36416820756344676,0.17461659652571965,584402.253003838
2024-10-01,2025-05-01,7,543630.0,522939.7651737036,857160.2437007043,541835.8339422733,591278.0729404411,0.34933519578007866,0.10325546178258815,0.3475275316937254,0.19988181074360775,577676.343858632
2024-10-01,2025-06-01,8,522945.0,511098.4716777333,860170.5291712978,540379.8277127973,592168.5974465376,0.3363691384049303,0.1049873243351239,0.3345639269535248,0.22407961030642093,575709.2606455206
2024-10-01,2025-07-01,9,506080.0,504259.2194723296,861307.795890285,536848.957782528,592530.6936728734,0.3231103853214916,0.10198809582792197,0.3318102247372859,0.24309129411330055,572945.5591888025
2024-10-01,2025-08-01,10,502555.0,505531.7877455492,867460.8871076177,548647.3571892385,592453.8814775703,0.32039478857539944,0.10275087586071585,0.3279207460880724,0.2489335894758122,578496.6382019335
2024-10-01,2025-09-01,11,516050.0,503907.9185863137,874221.127655291,554406.6401399486,590896.5356059807,0.3129111730010103,0.10205534191163337,0.31962896127330087,0.2654045238140554,580928.3861454083
2024-10-01,2025-10-01,12,484535.0,503871.4358115652,871344.1286781022,546934.0095303884,588674.6066900077,0.3098641904052954,0.09987954801315951,0.31627998659627077,0.27397627498527427,577428.3293850592
2024-11-01,2024-12-01,1,440185.0,484129.200502601,805182.8916255657,508438.2434239078,540056.4507894918,0.4526242383222126,0.0704923433396397,0.3954653509279692,0.0814180674101786,520927.9003512214
2024-11-01,2025-01-01,2,473755.0,498449.69756562257,804399.2963613309,516977.04292870895,548648.6693400991,0.4385482109792693,0.07670575959780908,0.3890517927642126,0.095694236658709,533929.6431535734
2024-11-01,2025-02-01,3,473590.0,491752.1440675728,814169.5957931002,511794.8454057056,554253.5902772935,0.41914413680157764,0.08113795732851509,0.39242466735525977,0.10729323851464756,532483.6704888549
2024-11-01,2025-03-01,4,513445.0,505963.251283337,826489.6689742841,526588.7662400142,558457.1534572023,0.3967548736765128,0.0938262966601111,0.3747164406104353,0.1347023890529408,550836.8316208649
2024-11-01,2025-04-01,5,559835.0,522453.5176761407,845611.8786200857,542426.7471716747,560851.0216239846,0.3812010631542067,0.09592162779173045,0.371668507933803,0.15120880112025986,566680.85463558
2024-11-01,2025-05-01,6,543630.0,512316.431873952,845142.0068240467,529787.8279206752,560698.0845621056,0.3619863036360975,0.09751050185036146,0.36542112580263186,0.17508206871090912,559625.5977690027
2024-11-01,2025-06-01,7,522945.0,500448.7114809178,847900.9202590558,528982.179114787,560437.9625367869,0.35007605975141487,0.10110622542886183,0.3486950956997581,0.20012261911996523,557532.9790949798
2024-11-01,2025-07-01,8,506080.0,493558.6774886663,849181.3128012007,527432.4544705321,560784.2104042451,0.3376720233514938,0.10271992138201139,0.3357300297462652,0.22387802552022956,556510.9703570587
2024-11-01,2025-08-01,9,502555.0,494654.3748100287,855603.2340650955,536894.2258331978,561888.5282612575,0.3249319155937539,0.09986601442665623,0.3329600594130608,0.24224201056652922,561052.0186127179
2024-11-01,2025-09-01,10,516050.0,492951.747767918,862788.6470514087,548797.7953025089,562971.5956269075,0.32246403771269644,0.10074363450093633,0.32861199497375027,0.24818033281261703,565939.6914111672
2024-11-01,2025-10-01,11,484535.0,492827.7161163046,860241.7650018141,543655.3611113762,564174.2103065178,0.3144570022052173,0.10020582330985983,0.3204261475361022,0.26491102694882057,564831.722899717
2024-11-01,2025-11-01,12,465750.0,474202.8560677712,853677.887697235,538198.4943771529,565586.0627499259,0.31239230870095536,0.09820820809962523,0.31689457198188775,0.2725049112175317,556652.6619771026
2024-12-01,2025-01-01,1,473755.0,461489.1070056799,795735.0546369789,461411.6660667524,502664.75797474,0.45739364629768436,0.06958947086396794,0.38819206217936314,0.08482482065898456,488211.7608909557
2024-12-01,2025-02-01,2,473590.0,448199.4377323931,803764.0107056778,454957.7271020529,497601.9011932904,0.4414282154226871,0.07456951132965182,0.38724166525997894,0.09676060798768216,482111.01781552884
2024-12-01,2025-03-01,3,513445.0,460001.836633249,815395.392496208,468527.2357453807,493250.7218133148,0.421920659160718,0.07869996854084729,0.3914752026900164,0.10790416960841827,494896.4739904794
2024-12-01,2025-04-01,4,559835.0,472730.4605117063,834316.0035612099,488119.0659306074,489066.0223164682,0.3979985444136282,0.09133312753413166,0.37568053698020987,0.13498779107203027,513741.49998063955
2024-12-01,2025-05-01,5,543630.0,461702.6502237245,833427.9453551391,470725.5113125407,483814.3208171688,0.38072972374761727,0.09421947926388188,0.37307226512267666,0.15197853186582433,503453.09241840354
2024-12-01,2025-06-01,6,522945.0,449326.92317801225,835595.0786460052,460644.2166779384,479662.089368877,0.36209441023607447,0.09562313406379468,0.36656929250701814,0.17571316319311275,495741.9550716507
2024-12-01,2025-07-01,7,506080.0,441888.68191415095,836877.9276472841,459313.0363049051,476917.1146473781,0.3507226861474205,0.09894244177356716,0.34981548457646816,0.2005193875025441,494089.07121276116
