origin,forecast_date,horizon,actual,sarimax_pred,tbats_prophet_pred,var_pred,bilstm_pred,w_sarimax,w_tbats_prophet,w_var,w_bilstm,ensemble_pred
2022-12-01,2023-01-01,1,0.7273968810556427,0.7103331561374528,0.7757896378780615,0.6889447283713975,0.423973490251788,0.25,0.25,0.25,0.25,0.6497602531596749
2022-12-01,2023-02-01,2,0.6820395877040956,0.6990139200253879,0.7781779741003455,0.6839648865516353,0.414516808573205,0.25,0.25,0.25,0.25,0.6439183973126434
2022-12-01,2023-03-01,3,0.7323665678280208,0.7438482017726549,0.789992503484812,0.694396803546532,0.4055781501276119,0.25,0.25,0.25,0.25,0.6584539147329027
2022-12-01,2023-04-01,4,0.7772277227722773,0.7504852227957982,0.8176555058310405,0.6729135000655283,0.3975443697351347,0.25,0.25,0.25,0.25,0.6596496496068754
2022-12-01,2023-05-01,5,0.731134707099793,0.7371716623225801,0.8204252195013519,0.632816649817699,0.3902770830567841,0.25,0.25,0.25,0.25,0.6451726536746039
2022-12-01,2023-06-01,6,0.6758671522719389,0.7233651704958355,0.8200906252426835,0.6135187981441056,0.3836425446532671,0.25,0.25,0.25,0.25,0.6351542846339728
2022-12-01,2023-07-01,7,0.6331939941989422,0.7295747020152803,0.8237997980039623,0.5922524598419204,0.378346055319802,0.25,0.25,0.25,0.25,0.6309932537952413
2022-12-01,2023-08-01,8,0.6369666008414184,0.7305404083546808,0.8291443950998215,0.6001543858478626,0.3739186133587242,0.25,0.25,0.25,0.25,0.6334394506652722
2022-12-01,2023-09-01,9,0.5873963094633485,0.7479644474725262,0.8430541457526304,0.6036165556564279,0.3700401559289669,0.25,0.25,0.25,0.25,0.6411688262026378
2022-12-01,2023-10-01,10,0.5760417509507242,0.74922871488162,0.8422199903513674,0.5865275470003596,0.3678883486815684,0.25,0.25,0.25,0.25,0.6364661502287288
2022-12-01,2023-11-01,11,0.5238689858772839,0.7182527587041111,0.8333895569596594,0.5578725377449288,0.3657994581634116,0.25,0.25,0.25,0.25,0.6188285778930277
