target,origin,forecast_date,horizon,weight_source,n_past_origins,w_sarimax,w_tbats_prophet,w_var,w_bilstm
vacancies,2024-05-01,2024-10-01,5,same_horizon_past_rmse,17,0.3604224034460976,0.11338625011922189,0.3846145682495661,0.14157677818511444
vacancies,2024-05-01,2024-11-01,6,same_horizon_past_rmse,17,0.34352194882078446,0.11355145981674353,0.3802169671998156,0.16270962416265644
vacancies,2024-05-01,2024-12-01,7,same_horizon_past_rmse,17,0.33327662184032475,0.11595706381271643,0.3633934128288036,0.1873729015181553
vacancies,2024-05-01,2025-01-01,8,same_horizon_past_rmse,17,0.32515442412962353,0.11760735304849337,0.342973192958581,0.21426502986330204
vacancies,2024-05-01,2025-02-01,9,same_horizon_past_rmse,17,0.313521122291013,0.11367216573290218,0.33909584624247735,0.2337108657336075
vacancies,2024-05-01,2025-03-01,10,same_horizon_past_rmse,17,0.31094792512498215,0.11416121758956249,0.3315199888122383,0.243370868473217
vacancies,2024-05-01,2025-04-01,11,same_horizon_past_rmse,17,0.3033772162991215,0.11323697301658427,0.3212082614507408,0.2621775492335534
vacancies,2024-05-01,2025-05-01,12,same_horizon_past_rmse,17,0.2996419408165767,0.11048738920814072,0.3201647134649614,0.26970595651032125
vacancies,2024-06-01,2024-07-01,1,same_horizon_past_rmse,18,0.44425411945766885,0.08793439908578178,0.38848159862921217,0.07932988282733734
vacancies,2024-06-01,2024-08-01,2,same_horizon_past_rmse,18,0.4287572250253043,0.09209877585708716,0.38815388520385335,0.09099011391375518
vacancies,2024-06-01,2024-09-01,3,same_horizon_past_rmse,18,0.4042302396649577,0.09453456549816469,0.40084230264499954,0.10039289219187804
vacancies,2024-06-01,2024-10-01,4,same_horizon_past_rmse,18,0.3805724786664077,0.10947024294668613,0.38233758887728175,0.12761968950962446
vacancies,2024-06-01,2024-11-01,5,same_horizon_past_rmse,18,0.3631742482571948,0.11060706451742966,0.3819673488909211,0.14425133833445442
vacancies,2024-06-01,2024-12-01,6,same_horizon_past_rmse,18,0.34499128732126244,0.11009301216464541,0.37950611367528037,0.16540958683881182
vacancies,2024-06-01,2025-01-01,7,same_horizon_past_rmse,18,0.33791050617607526,0.1137484091174653,0.3540071111083104,0.1943339735981491
vacancies,2024-06-01,2025-02-01,8,same_horizon_past_rmse,18,0.3281336151586133,0.11516593128872721,0.33729568270266824,0.2194047708499913
vacancies,2024-06-01,2025-03-01,9,same_horizon_past_rmse,18,0.3167766100059453,0.11126549039154845,0.33324737517582137,0.23871052442668486
vacancies,2024-06-01,2025-04-01,10,same_horizon_past_rmse,18,0.31386002994563333,0.11188508012385373,0.3272257729174765,0.24702911701303643
vacancies,2024-06-01,2025-05-01,11,same_horizon_past_rmse,18,0.3055135145203816,0.11103601713203144,0.32002329747371344,0.2634271708738735
vacancies,2024-06-01,2025-06-01,12,same_horizon_past_rmse,18,0.3016315912180726,0.10828860593076804,0.3186767717874613,0.2714030310636981
vacancies,2024-07-01,2024-08-01,1,same_horizon_past_rmse,19,0.44595379637600435,0.08360533269021242,0.39027559893992714,0.08016527199385609
vacancies,2024-07-01,2024-09-01,2,same_horizon_past_rmse,19,0.4307472128355033,0.08792394736227298,0.38986593639168016,0.09146290341054356
vacancies,2024-07-01,2024-10-01,3,same_horizon_past_rmse,19,0.4076586556054834,0.09097084157421714,0.400212330668298,0.10115817215200137
vacancies,2024-07-01,2024-11-01,4,same_horizon_past_rmse,19,0.3836326150504708,0.1060546840558646,0.3815308515618506,0.128781849331814
vacancies,2024-07-01,2024-12-01,5,same_horizon_past_rmse,19,0.36519514954497406,0.10668159345792858,0.3825318914153107,0.14559136558178654
vacancies,2024-07-01,2025-01-01,6,same_horizon_past_rmse,19,0.35084362375552386,0.10749902949590125,0.37058004036971187,0.1710773063788631
vacancies,2024-07-01,2025-02-01,7,same_horizon_past_rmse,19,0.3415456006318692,0.11093185260114889,0.34938005116255616,0.19814249560442584
vacancies,2024-07-01,2025-03-01,8,same_horizon_past_rmse,19,0.331414342154765,0.1120786810400665,0.3336453609526378,0.22286161585253078
vacancies,2024-07-01,2025-04-01,9,same_horizon_past_rmse,19,0.31973377213428317,0.1087709918691882,0.3304512557731676,0.24104398022336115
vacancies,2024-07-01,2025-05-01,10,same_horizon_past_rmse,19,0.3160874886204699,0.10972255730640802,0.3272814453912952,0.24690850868182673
vacancies,2024-07-01,2025-06-01,11,same_horizon_past_rmse,19,0.3075666228102298,0.10879614199865079,0.3200416179088736,0.26359561728224584
vacancies,2024-07-01,2025-07-01,12,same_horizon_past_rmse,19,0.30385879896315393,0.10602110530549476,0.3176890297192131,0.27243106601213823
vacancies,2024-08-01,2024-09-01,1,same_horizon_past_rmse,20,0.44791611010302435,0.07963758960116829,0.39203238926953854,0.08041391102626888
vacancies,2024-08-01,2024-10-01,2,same_horizon_past_rmse,20,0.4328091828096605,0.08430760305354504,0.39103152502055527,0.09185168911623919
vacancies,2024-08-01,2024-11-01,3,same_horizon_past_rmse,20,0.4105901890675712,0.08784899080260025,0.3998469606630311,0.10171385946679745
vacancies,2024-08-01,2024-12-01,4,same_horizon_past_rmse,20,0.3860539674354827,0.10206556391223712,0.38279752140843576,0.1290829472438445
vacancies,2024-08-01,2025-01-01,5,same_horizon_past_rmse,20,0.37255616665563235,0.10389675644002512,0.37609025407272967,0.14745682283161288
vacancies,2024-08-01,2025-02-01,6,same_horizon_past_rmse,20,0.35585984916885716,0.10485163440833377,0.36762918070816963,0.1716593357146394
vacancies,2024-08-01,2025-03-01,7,same_horizon_past_rmse,20,0.3461724981402712,0.10810095799351728,0.3478045129228641,0.19792203094334743
vacancies,2024-08-01,2025-04-01,8,same_horizon_past_rmse,20,0.33447533274138164,0.10952784092588806,0.33313117929130864,0.22286564704142164
vacancies,2024-08-01,2025-05-01,9,same_horizon_past_rmse,20,0.32082098244463464,0.10656510121562161,0.3310189993889486,0.24159491695079516
vacancies,2024-08-01,2025-06-01,10,same_horizon_past_rmse,20,0.3174675383590497,0.10744947077461815,0.32796329920600686,0.2471196916603254
vacancies,2024-08-01,2025-07-01,11,same_horizon_past_rmse,20,0.30956026675747134,0.10654194638250383,0.3206579436591042,0.2632398432009206
vacancies,2024-08-01,2025-08-01,12,same_horizon_past_rmse,20,0.30649798859889776,0.10395668421310682,0.3180796771611879,0.27146565002680756
vacancies,2024-09-01,2024-10-01,1,same_horizon_past_rmse,21,0.44998431763712887,0.07628614187802917,0.3929523041547818,0.08077723633006006
vacancies,2024-09-01,2024-11-01,2,same_horizon_past_rmse,21,0.43534350828710244,0.08131053105280249,0.3909686530305442,0.09237730762955088
vacancies,2024-09-01,2024-12-01,3,same_horizon_past_rmse,21,0.4122314350944391,0.08440682877967558,0.4010903581571412,0.1022713779687442
vacancies,2024-09-01,2025-01-01,4,same_horizon_past_rmse,21,0.39101379320588,0.09913387484297934,0.3773911382569808,0.13246119369415985
vacancies,2024-09-01,2025-02-01,5,same_horizon_past_rmse,21,0.3759932295640551,0.10104353815273792,0.37346677703567494,0.14949645524753202
vacancies,2024-09-01,2025-03-01,6,same_horizon_past_rmse,21,0.35937354683479433,0.10195575730956323,0.3650566318880689,0.17361406396757348
vacancies,2024-09-01,2025-04-01,7,same_horizon_past_rmse,21,0.34848173009612193,0.10542883492036637,0.34683548736890507,0.19925394761460655
vacancies,2024-09-01,2025-05-01,8,same_horizon_past_rmse,21,0.33544194459377424,0.10728118234812695,0.333866328698235,0.2234105443598639
vacancies,2024-09-01,2025-06-01,9,same_horizon_past_rmse,21,0.321814757122278,0.10427496047362746,0.331617178085378,0.2422931043187166
vacancies,2024-09-01,2025-07-01,10,same_horizon_past_rmse,21,0.3188044250270115,0.10502159776536076,0.3279968396964052,0.24817713751122247
vacancies,2024-09-01,2025-08-01,11,same_horizon_past_rmse,21,0.31114802045695483,0.10415784996161742,0.32013485700471556,0.2645592725767122
vacancies,2024-09-01,2025-09-01,12,same_horizon_past_rmse,21,0.3083934938666259,0.10179927337993881,0.31670038823082725,0.2731068445226081
vacancies,2024-10-01,2024-11-01,1,same_horizon_past_rmse,22,0.4514655462168793,0.07350049745492698,0.3938485290739201,0.08118542725427363
vacancies,2024-10-01,2024-12-01,2,same_horizon_past_rmse,22,0.43605291854814743,0.07816583421451967,0.39294456131933536,0.09283668591799735
vacancies,2024-10-01,2025-01-01,3,same_horizon_past_rmse,22,0.41666921684001323,0.0833284589117883,0.39375118641840184,0.10625113782979671
vacancies,2024-10-01,2025-02-01,4,same_horizon_past_rmse,22,0.39394051938812263,0.096665642614763,0.37513586169152796,0.13425797630558647
vacancies,2024-10-01,2025-03-01,5,same_horizon_past_rmse,22,0.3793148874559601,0.09847517334154034,0.3711591226005998,0.15105081660189976
vacancies,2024-10-01,2025-04-01,6,same_horizon_past_rmse,22,0.361692283238555,0.09952291267227868,0.36416820756344676,0.17461659652571965
vacancies,2024-10-01,2025-05-01,7,same_horizon_past_rmse,22,0.34933519578007866,0.10325546178258815,0.3475275316937254,0.19988181074360775
vacancies,2024-10-01,2025-06-01,8,same_horizon_past_rmse,22,0.3363691384049303,0.1049873243351239,0.3345639269535248,0.22407961030642093
vacancies,2024-10-01,2025-07-01,9,same_horizon_past_rmse,22,0.3231103853214916,0.10198809582792197,0.3318102247372859,0.24309129411330055
vacancies,2024-10-01,2025-08-01,10,same_horizon_past_rmse,22,0.32039478857539944,0.10275087586071585,0.3279207460880724,0.2489335894758122
vacancies,2024-10-01,2025-09-01,11,same_horizon_past_rmse,22,0.3129111730010103,0.10205534191163337,0.31962896127330087,0.2654045238140554
vacancies,2024-10-01,2025-10-01,12,same_horizon_past_rmse,22,0.3098641904052954,0.09987954801315951,0.31627998659627077,0.27397627498527427
vacancies,2024-11-01,2024-12-01,1,same_horizon_past_rmse,23,0.4526242383222126,0.0704923433396397,0.3954653509279692,0.0814180674101786
vacancies,2024-11-01,2025-01-01,2,same_horizon_past_rmse,23,0.4385482109792693,0.07670575959780908,0.3890517927642126,0.095694236658709
vacancies,2024-11-01,2025-02-01,3,same_horizon_past_rmse,23,0.41914413680157764,0.08113795732851509,0.39242466735525977,0.10729323851464756
vacancies,2024-11-01,2025-03-01,4,same_horizon_past_rmse,23,0.3967548736765128,0.0938262966601111,0.3747164406104353,0.1347023890529408
vacancies,2024-11-01,2025-04-01,5,same_horizon_past_rmse,23,0.3812010631542067,0.09592162779173045,0.371668507933803,0.15120880112025986
vacancies,2024-11-01,2025-05-01,6,same_horizon_past_rmse,23,0.3619863036360975,0.09751050185036146,0.36542112580263186,0.17508206871090912
vacancies,2024-11-01,2025-06-01,7,same_horizon_past_rmse,23,0.35007605975141487,0.10110622542886183,0.3486950956997581,0.20012261911996523
vacancies,2024-11-01,2025-07-01,8,same_horizon_past_rmse,23,0.3376720233514938,0.10271992138201139,0.3357300297462652,0.22387802552022956
vacancies,2024-11-01,2025-08-01,9,same_horizon_past_rmse,23,0.3249319155937539,0.09986601442665623,0.3329600594130608,0.24224201056652922
vacancies,2024-11-01,2025-09-01,10,same_horizon_past_rmse,23,0.32246403771269644,0.10074363450093633,0.32861199497375027,0.24818033281261703
vacancies,2024-11-01,2025-10-01,11,same_horizon_past_rmse,23,0.3144570022052173,0.10020582330985983,0.3204261475361022,0.26491102694882057
vacancies,2024-11-01,2025-11-01,12,same_horizon_past_rmse,23,0.31239230870095536,0.09820820809962523,0.31689457198188775,0.2725049112175317
vacancies,2024-12-01,2025-01-01,1,same_horizon_past_rmse,24,0.45739364629768436,0.06958947086396794,0.38819206217936314,0.08482482065898456
vacancies,2024-12-01,2025-02-01,2,same_horizon_past_rmse,24,0.4414282154226871,0.07456951132965182,0.38724166525997894,0.09676060798768216
vacancies,2024-12-01,2025-03-01,3,same_horizon_past_rmse,24,0.421920659160718,0.07869996854084729,0.3914752026900164,0.10790416960841827
vacancies,2024-12-01,2025-04-01,4,same_horizon_past_rmse,24,0.3979985444136282,0.09133312753413166,0.37568053698020987,0.13498779107203027
vacancies,2024-12-01,2025-05-01,5,same_horizon_past_rmse,24,0.38072972374761727,0.09421947926388188,0.37307226512267666,0.15197853186582433
vacancies,2024-12-01,2025-06-01,6,same_horizon_past_rmse,24,0.36209441023607447,0.09562313406379468,0.36656929250701814,0.17571316319311275
vacancies,2024-12-01,2025-07-01,7,same_horizon_past_rmse,24,0.3507226861474205,0.09894244177356716,0.34981548457646816,0.2005193875025441
vacancies,2024-12-01,2025-08-01,8,same_horizon_past_rmse,24,0.33883010935811186,0.10050533422973403,0.33664317072312605,0.22402138568902805
vacancies,2024-12-01,2025-09-01,9,same_horizon_past_rmse,24,0.32633343844213264,0.09783331720228314,0.33354351633319473,0.24228972802238957
vacancies,2024-12-01,2025-10-01,10,same_horizon_past_rmse,24,0.32339756864458846,0.09888898458935526,0.32918945714214165,0.24852398962391462
vacancies,2024-12-01,2025-11-01,11,same_horizon_past_rmse,24,0.31650066047919523,0.09841635003209614,0.32050638798550274,0.2645766015032058
vacancies,2024-12-01,2025-12-01,12,same_horizon_past_rmse,24,0.31509479619785885,0.09667005152258673,0.3167963613772537,0.2714387909023007
