target,origin,forecast_date,horizon,weight_source,n_past_origins,w_sarimax,w_tbats_prophet,w_var,w_bilstm
theta,2024-05-01,2024-10-01,5,same_horizon_past_rmse,17,0.3048114958324042,0.1278023637655164,0.3667606401430278,0.20062550025905165
theta,2024-05-01,2024-11-01,6,same_horizon_past_rmse,17,0.2794914268516018,0.1258012650591648,0.3548091553347191,0.23989815275451443
theta,2024-05-01,2024-12-01,7,same_horizon_past_rmse,17,0.2597360581363507,0.12319421152043349,0.33110350740429745,0.2859662229389184
theta,2024-05-01,2025-01-01,8,same_horizon_past_rmse,17,0.24396215172067362,0.11927607062920519,0.3080593976704466,0.3287023799796746
theta,2024-05-01,2025-02-01,9,same_horizon_past_rmse,17,0.22337827816801234,0.11221497442783503,0.28943322559032814,0.3749735218138245
theta,2024-05-01,2025-03-01,10,same_horizon_past_rmse,17,0.21476159889385274,0.1097254227661943,0.2748655540724075,0.40064742426754557
theta,2024-05-01,2025-04-01,11,same_horizon_past_rmse,17,0.2033982732099337,0.10549262209368987,0.2584391468839704,0.4326699578124059
theta,2024-05-01,2025-05-01,12,same_horizon_past_rmse,17,0.19535419569479456,0.10210392326960992,0.248696576646464,0.45384530438913157
theta,2024-06-01,2024-07-01,1,same_horizon_past_rmse,18,0.4370075788837842,0.09791206366917528,0.38297969719362085,0.08210066025341967
theta,2024-06-01,2024-08-01,2,same_horizon_past_rmse,18,0.4056335183998279,0.11088178081154197,0.37298485332083575,0.1104998474677944
theta,2024-06-01,2024-09-01,3,same_horizon_past_rmse,18,0.3717284656256539,0.11764396743917951,0.3784713743804604,0.13215619255470618
theta,2024-06-01,2024-10-01,4,same_horizon_past_rmse,18,0.338746347521178,0.1276060998127117,0.36675259832111673,0.16689495434499346
theta,2024-06-01,2024-11-01,5,same_horizon_past_rmse,18,0.30596423460864614,0.1257273396538022,0.36506748593096383,0.20324093980658783
theta,2024-06-01,2024-12-01,6,same_horizon_past_rmse,18,0.2803911713127649,0.1236956857402537,0.3532246197501014,0.24268852319688003
theta,2024-06-01,2025-01-01,7,same_horizon_past_rmse,18,0.26298975139680236,0.12193039975616506,0.3274261224987208,0.2876537263483118
theta,2024-06-01,2025-02-01,8,same_horizon_past_rmse,18,0.2461952590489449,0.11811316855075835,0.30585316264794665,0.3298384097523501
theta,2024-06-01,2025-03-01,9,same_horizon_past_rmse,18,0.22579638135913405,0.1112606857490573,0.2880468025845438,0.374896130307265
theta,2024-06-01,2025-04-01,10,same_horizon_past_rmse,18,0.21649186917363342,0.10875521665263972,0.2731930105426806,0.4015599036310462
theta,2024-06-01,2025-05-01,11,same_horizon_past_rmse,18,0.20431126829896526,0.10435417892183421,0.2571514085291133,0.43418314425008725
theta,2024-06-01,2025-06-01,12,same_horizon_past_rmse,18,0.19661367589722265,0.10122179879991101,0.24783203854916072,0.45433248675370563
theta,2024-07-01,2024-08-01,1,same_horizon_past_rmse,19,0.43842619079654077,0.09426832467692715,0.3846737825393645,0.08263170198716768
theta,2024-07-01,2024-09-01,2,same_horizon_past_rmse,19,0.40707232899284446,0.10749701983756549,0.37415853638290164,0.11127211478668847
theta,2024-07-01,2024-10-01,3,same_horizon_past_rmse,19,0.3735381390213817,0.11480356932958674,0.3787752142185385,0.13288307743049296
theta,2024-07-01,2024-11-01,4,same_horizon_past_rmse,19,0.34029089753374603,0.1251202290428637,0.36653207820059686,0.16805679522279335
theta,2024-07-01,2024-12-01,5,same_horizon_past_rmse,19,0.307256601638206,0.12322910126064508,0.36472626053738033,0.20478803656376865
theta,2024-07-01,2025-01-01,6,same_horizon_past_rmse,19,0.28378537295720563,0.12201487569899751,0.350028611657224,0.24417113968657292
theta,2024-07-01,2025-02-01,7,same_horizon_past_rmse,19,0.2651700460348605,0.12042174658112914,0.32595299531225047,0.28845521207175995
theta,2024-07-01,2025-03-01,8,same_horizon_past_rmse,19,0.24823567715241543,0.11668277520272699,0.3051508517245097,0.3299306959203479
theta,2024-07-01,2025-04-01,9,same_horizon_past_rmse,19,0.2273344730866619,0.11008991946563926,0.28711926862923814,0.3754563388184608
theta,2024-07-01,2025-05-01,10,same_horizon_past_rmse,19,0.21733106518690307,0.10751720065814892,0.2724807197045824,0.4026710144503656
theta,2024-07-01,2025-06-01,11,same_horizon_past_rmse,19,0.20531927479438142,0.10329308698703431,0.25675276944023695,0.4346348687783474
theta,2024-07-01,2025-07-01,12,same_horizon_past_rmse,19,0.19783541760332043,0.10033077576466717,0.24761383510496218,0.45421997152705024
theta,2024-08-01,2024-09-01,1,same_horizon_past_rmse,20,0.4402619085619008,0.09068667939300837,0.38597341360321025,0.0830779984418806
theta,2024-08-01,2024-10-01,2,same_horizon_past_rmse,20,0.40891047479470016,0.1043839028657988,0.3749517842832481,0.11175383805625283
theta,2024-08-01,2024-11-01,3,same_horizon_past_rmse,20,0.3755008106461291,0.11213012847947564,0.37869957375923735,0.13366948711515797
theta,2024-08-01,2024-12-01,4,same_horizon_past_rmse,20,0.3419559667931458,0.12213660848783056,0.3667879117989833,0.16911951292004035
theta,2024-08-01,2025-01-01,5,same_horizon_past_rmse,20,0.3112130850751784,0.12117011706300894,0.3617824946118771,0.20583430324993562
theta,2024-08-01,2025-02-01,6,same_horizon_past_rmse,20,0.286353417112868,0.12025667453619886,0.3490776349288832,0.24431227342205
theta,2024-08-01,2025-03-01,7,same_horizon_past_rmse,20,0.2676125236014834,0.11881194037263801,0.3259616222362693,0.2876139137896093
theta,2024-08-01,2025-04-01,8,same_horizon_past_rmse,20,0.25018153337417554,0.11536456754904427,0.30522472644938026,0.3292291726274001
theta,2024-08-01,2025-05-01,9,same_horizon_past_rmse,20,0.22861254949956414,0.1089007752338338,0.28727910705993837,0.3752075682066638
theta,2024-08-01,2025-06-01,10,same_horizon_past_rmse,20,0.2190439273358282,0.10660465671027827,0.27328616784665355,0.40106524810724004
theta,2024-08-01,2025-07-01,11,same_horizon_past_rmse,20,0.20753475888825065,0.10274475221520209,0.25830353539554124,0.43141695350100595
theta,2024-08-01,2025-08-01,12,same_horizon_past_rmse,20,0.20091139420371235,0.10027782265747398,0.24998897890108285,0.44882180423773077
theta,2024-09-01,2024-10-01,1,same_horizon_past_rmse,21,0.4408354140966235,0.08821806459902319,0.38770535852425586,0.08324116278009733
theta,2024-09-01,2024-11-01,2,same_horizon_past_rmse,21,0.41057350423143946,0.101925118714273,0.37579255317922894,0.11170882387505864
theta,2024-09-01,2024-12-01,3,same_horizon_past_rmse,21,0.3769190277614391,0.1094964032534617,0.3802834408458398,0.13330112813925948
theta,2024-09-01,2025-01-01,4,same_horizon_past_rmse,21,0.3456631670249608,0.12000094239326578,0.36666986940410756,0.16766602117766588
theta,2024-09-01,2025-02-01,5,same_horizon_past_rmse,21,0.31433431632812875,0.11967256144041084,0.36329860799523434,0.2026945142362261
theta,2024-09-01,2025-03-01,6,same_horizon_past_rmse,21,0.29014418278104925,0.11928137680532472,0.3516274172822368,0.2389470231313893
theta,2024-09-01,2025-04-01,7,same_horizon_past_rmse,21,0.2715419538278131,0.11845141552991612,0.3293922952405752,0.28061433540169567
theta,2024-09-01,2025-05-01,8,same_horizon_past_rmse,21,0.2540273865360973,0.1154118039401201,0.3092938361745859,0.3212669733491967
theta,2024-09-01,2025-06-01,9,same_horizon_past_rmse,21,0.23476279534199276,0.11019067563063614,0.29438935124695825,0.3606571777804128
theta,2024-09-01,2025-07-01,10,same_horizon_past_rmse,21,0.22676840691216943,0.10877046075953174,0.2821702022853659,0.38229093004293296
theta,2024-09-01,2025-08-01,11,same_horizon_past_rmse,21,0.21789370397232727,0.10632459483143258,0.2701664431779022,0.4056152580183378
theta,2024-09-01,2025-09-01,12,same_horizon_past_rmse,21,0.2129867470446812,0.10480438052136919,0.2635083300253371,0.4187005424086125
theta,2024-10-01,2024-11-01,1,same_horizon_past_rmse,22,0.44170035575307726,0.08572634833840719,0.3887341788269181,0.0838391170815976
theta,2024-10-01,2024-12-01,2,same_horizon_past_rmse,22,0.40899436106909487,0.09939924243460901,0.3785214061019305,0.11308499039436568
theta,2024-10-01,2025-01-01,3,same_horizon_past_rmse,22,0.378930684998237,0.10764799337379062,0.3780502398411096,0.13537108178686286
theta,2024-10-01,2025-02-01,4,same_horizon_past_rmse,22,0.34732007594057934,0.11785820515615615,0.36642613504293564,0.16839558386032893
theta,2024-10-01,2025-03-01,5,same_horizon_past_rmse,22,0.3163752490838248,0.11772999827228592,0.3630749183356734,0.2028198343082159
theta,2024-10-01,2025-04-01,6,same_horizon_past_rmse,22,0.29170399451252155,0.11761102465869509,0.35188566300498114,0.23879931782380218
theta,2024-10-01,2025-05-01,7,same_horizon_past_rmse,22,0.2726297041857463,0.11695233132506538,0.32991918300004613,0.28049878148914215
theta,2024-10-01,2025-06-01,8,same_horizon_past_rmse,22,0.25542230222758106,0.11415960552578967,0.31035869141487393,0.3200594008317553
theta,2024-10-01,2025-07-01,9,same_horizon_past_rmse,22,0.2367048141676326,0.10934312436307898,0.2958692986612758,0.3580827628080127
theta,2024-10-01,2025-08-01,10,same_horizon_past_rmse,22,0.22935062626336927,0.10829892891428121,0.28429477849998236,0.37805566632236726
theta,2024-10-01,2025-09-01,11,same_horizon_past_rmse,22,0.22112348192294523,0.10628367243395985,0.2727651056709995,0.3998277399720954
theta,2024-10-01,2025-10-01,12,same_horizon_past_rmse,22,0.21597122651613632,0.10477537940477025,0.2658894752401589,0.4133639188389346
theta,2024-11-01,2024-12-01,1,same_horizon_past_rmse,23,0.44062390362832976,0.08334723047659401,0.39242440799937306,0.0836044578957033
theta,2024-11-01,2025-01-01,2,same_horizon_past_rmse,23,0.41171783900597053,0.09759854599211264,0.3785896388566817,0.11209397614523513
theta,2024-11-01,2025-02-01,3,same_horizon_past_rmse,23,0.3816582829247722,0.10585005148656364,0.37990271260351244,0.13258895298515175
theta,2024-11-01,2025-03-01,4,same_horizon_past_rmse,23,0.3508489525757924,0.11624951970331526,0.36920598907439933,0.163695538646493
theta,2024-11-01,2025-04-01,5,same_horizon_past_rmse,23,0.320135762182569,0.11683223126855627,0.3669289156725097,0.19610309087636507
theta,2024-11-01,2025-05-01,6,same_horizon_past_rmse,23,0.29551601793077686,0.11728218609414241,0.35637200325730845,0.2308297927177723
theta,2024-11-01,2025-06-01,7,same_horizon_past_rmse,23,0.27806063647231805,0.11743532014929717,0.33639458191254257,0.2681094614658423
theta,2024-11-01,2025-07-01,8,same_horizon_past_rmse,23,0.26260875809643786,0.11560102146248995,0.31884732022794615,0.3029429002131261
theta,2024-11-01,2025-08-01,9,same_horizon_past_rmse,23,0.24641921379319212,0.11213785781777144,0.30759571381280104,0.33384721457623545
theta,2024-11-01,2025-09-01,10,same_horizon_past_rmse,23,0.24034102676346175,0.11184130437682846,0.29712629780174005,0.3506913710579697
theta,2024-11-01,2025-10-01,11,same_horizon_past_rmse,23,0.2323629637072405,0.1101979275322122,0.28598008391692287,0.3714590248436245
theta,2024-11-01,2025-11-01,12,same_horizon_past_rmse,23,0.2284868632069326,0.1094318339274703,0.28065247888075606,0.381428823984841
theta,2024-12-01,2025-01-01,1,same_horizon_past_rmse,24,0.4444537316438076,0.08148259947240234,0.3903992642177584,0.08366440466603178
theta,2024-12-01,2025-02-01,2,same_horizon_past_rmse,24,0.41328897467421827,0.09577630928512171,0.3794166272755771,0.11151808876508272
theta,2024-12-01,2025-03-01,3,same_horizon_past_rmse,24,0.38284052693442616,0.10415237548778955,0.3811087548197722,0.13189834275801215
theta,2024-12-01,2025-04-01,4,same_horizon_past_rmse,24,0.35162069710705957,0.11491845023652567,0.37032230184063525,0.16313855081577947
theta,2024-12-01,2025-05-01,5,same_horizon_past_rmse,24,0.32055343899511407,0.11593986797506997,0.3677124492292819,0.19579424380053398
theta,2024-12-01,2025-06-01,6,same_horizon_past_rmse,24,0.2964300826702376,0.11641766112747849,0.35764521800010124,0.2295070382021826
theta,2024-12-01,2025-07-01,7,same_horizon_past_rmse,24,0.2794299133543658,0.11678585063336293,0.33824292989080523,0.2655413061214661
theta,2024-12-01,2025-08-01,8,same_horizon_past_rmse,24,0.2649259293751249,0.1153224966797625,0.3217049600953354,0.2980466138497772
theta,2024-12-01,2025-09-01,9,same_horizon_past_rmse,24,0.24979108378216347,0.11238496455469235,0.3116400751229963,0.32618387654014785
theta,2024-12-01,2025-10-01,10,same_horizon_past_rmse,24,0.24376917576814683,0.1123055703822862,0.30121679623229636,0.3427084576172706
theta,2024-12-01,2025-11-01,11,same_horizon_past_rmse,24,0.23695885551162674,0.11125511396211472,0.29134093972223013,0.3604450908040283
theta,2024-12-01,2025-12-01,12,same_horizon_past_rmse,24,0.23331301934618096,0.11077336882262177,0.28641038673875635,0.3695032250924409
