target,origin,feature,importance
vacancies,2023-08-01,w_sarimax,0.010542937458522514
vacancies,2023-08-01,w_tbats_prophet,0.051637309739499655
vacancies,2023-08-01,w_var,0.07764897922069061
vacancies,2023-08-01,w_bilstm,0.01290237348553241
vacancies,2023-08-01,weight_entropy_proxy,0.014662634808646826
vacancies,2023-08-01,past_resid_mean_all,0.054320899979130435
vacancies,2023-08-01,past_resid_std_all,0.012511788527535893
vacancies,2023-08-01,past_resid_mean_h,0.08151573304669059
vacancies,2023-08-01,past_resid_std_h,0.022244541348938877
vacancies,2023-08-01,past_resid_mean_fmonth,0.07403978351068276
vacancies,2023-09-01,horizon,0.02972047598476694
vacancies,2023-09-01,origin_month,0.006743297315984865
vacancies,2023-09-01,origin_quarter,0.005919927177469018
vacancies,2023-09-01,forecast_month,0.05118854609653798
vacancies,2023-09-01,forecast_quarter,0.015650706520880717
vacancies,2023-09-01,forecast_year,0.004855642544134915
vacancies,2023-09-01,origin_index,0.03812459684003248
vacancies,2023-09-01,ensemble_pred,0.013558333622418978
vacancies,2023-09-01,sarimax_pred,0.011985771455495236
vacancies,2023-09-01,tbats_prophet_pred,0.08116268103381692
vacancies,2023-09-01,var_pred,0.007667681286672843
vacancies,2023-09-01,bilstm_pred,0.03525340684241276
vacancies,2023-09-01,pred_mean,0.02700161066364607
vacancies,2023-09-01,pred_std,0.04493252704536249
vacancies,2023-09-01,pred_range,0.0738472628706884
vacancies,2023-09-01,sarimax_minus_var,0.018228981429754893
vacancies,2023-09-01,tbats_minus_bilstm,0.07608446054616334
vacancies,2023-09-01,ensemble_minus_predmean,0.008055988705705576
vacancies,2023-09-01,w_sarimax,0.011923405881184231
vacancies,2023-09-01,w_tbats_prophet,0.06161955815614756
vacancies,2023-09-01,w_var,0.08084317504961461
vacancies,2023-09-01,w_bilstm,0.013663791435895207
vacancies,2023-09-01,weight_entropy_proxy,0.01792509501360821
vacancies,2023-09-01,past_resid_mean_all,0.06600661888035621
vacancies,2023-09-01,past_resid_std_all,0.014067848535803874
vacancies,2023-09-01,past_resid_mean_h,0.08712896390793187
vacancies,2023-09-01,past_resid_std_h,0.022836614265176303
vacancies,2023-09-01,past_resid_mean_fmonth,0.07400303089233735
vacancies,2023-10-01,horizon,0.0353545917495429
vacancies,2023-10-01,origin_month,0.00806341148870706
vacancies,2023-10-01,origin_quarter,0.00580453838401466
vacancies,2023-10-01,forecast_month,0.0576575902561881
vacancies,2023-10-01,forecast_quarter,0.014031060401878036
vacancies,2023-10-01,forecast_year,0.003599379020384724
vacancies,2023-10-01,origin_index,0.04046325930638872
vacancies,2023-10-01,ensemble_pred,0.014527483643799
vacancies,2023-10-01,sarimax_pred,0.012024943546480607
vacancies,2023-10-01,tbats_prophet_pred,0.07872352599361915
vacancies,2023-10-01,var_pred,0.010855060734054393
vacancies,2023-10-01,bilstm_pred,0.03207500914641967
vacancies,2023-10-01,pred_mean,0.024265810380711607
vacancies,2023-10-01,pred_std,0.041775484711363824
vacancies,2023-10-01,pred_range,0.06378005214943068
vacancies,2023-10-01,sarimax_minus_var,0.014221171722358688
vacancies,2023-10-01,tbats_minus_bilstm,0.0734713958824972
vacancies,2023-10-01,ensemble_minus_predmean,0.007312846430314323
vacancies,2023-10-01,w_sarimax,0.012838809477384567
vacancies,2023-10-01,w_tbats_prophet,0.058396260887096256
vacancies,2023-10-01,w_var,0.08153066703160683
vacancies,2023-10-01,w_bilstm,0.016206384090434324
vacancies,2023-10-01,weight_entropy_proxy,0.01961920827904426
vacancies,2023-10-01,past_resid_mean_all,0.06296003553378518
vacancies,2023-10-01,past_resid_std_all,0.014292656118199359
vacancies,2023-10-01,past_resid_mean_h,0.08984665118307351
vacancies,2023-10-01,past_resid_std_h,0.023803605901477932
vacancies,2023-10-01,past_resid_mean_fmonth,0.08249910654974439
vacancies,2023-11-01,horizon,0.031354293923947056
vacancies,2023-11-01,origin_month,0.008692816985548581
vacancies,2023-11-01,origin_quarter,0.0030380896076917297
vacancies,2023-11-01,forecast_month,0.061269477296094756
vacancies,2023-11-01,forecast_quarter,0.010816565086755239
vacancies,2023-11-01,forecast_year,0.0035493779107842326
vacancies,2023-11-01,origin_index,0.04191380033587255
vacancies,2023-11-01,ensemble_pred,0.015341808467537998
vacancies,2023-11-01,sarimax_pred,0.014327338642440134
vacancies,2023-11-01,tbats_prophet_pred,0.05918023999121114
vacancies,2023-11-01,var_pred,0.011222485272286533
vacancies,2023-11-01,bilstm_pred,0.03450739656154231
vacancies,2023-11-01,pred_mean,0.027067955722047878
vacancies,2023-11-01,pred_std,0.044169746266745594
vacancies,2023-11-01,pred_range,0.05783757080035512
vacancies,2023-11-01,sarimax_minus_var,0.013967021466841582
vacancies,2023-11-01,tbats_minus_bilstm,0.06519984520818267
vacancies,2023-11-01,ensemble_minus_predmean,0.00981585278035339
vacancies,2023-11-01,w_sarimax,0.021004356715180247
vacancies,2023-11-01,w_tbats_prophet,0.06274071929285509
vacancies,2023-11-01,w_var,0.08083839297421144
vacancies,2023-11-01,w_bilstm,0.017726098191523883
vacancies,2023-11-01,weight_entropy_proxy,0.020065354495111928
vacancies,2023-11-01,past_resid_mean_all,0.06409983105867754
vacancies,2023-11-01,past_resid_std_all,0.01735931235551297
vacancies,2023-11-01,past_resid_mean_h,0.09868434931875804
vacancies,2023-11-01,past_resid_std_h,0.025587770635162817
vacancies,2023-11-01,past_resid_mean_fmonth,0.07862213263676762
vacancies,2023-12-01,horizon,0.0333822907589436
vacancies,2023-12-01,origin_month,0.009331388242508324
vacancies,2023-12-01,origin_quarter,0.0035187499096642743
vacancies,2023-12-01,forecast_month,0.06016812195765577
vacancies,2023-12-01,forecast_quarter,0.018245461866406427
vacancies,2023-12-01,forecast_year,0.005184686257234976
vacancies,2023-12-01,origin_index,0.04349072594482197
vacancies,2023-12-01,ensemble_pred,0.01649939350192382
vacancies,2023-12-01,sarimax_pred,0.014054370285543571
vacancies,2023-12-01,tbats_prophet_pred,0.055300096107186676
vacancies,2023-12-01,var_pred,0.012149262441470444
vacancies,2023-12-01,bilstm_pred,0.032383810619993056
vacancies,2023-12-01,pred_mean,0.02582702454569536
vacancies,2023-12-01,pred_std,0.04334988650728675
vacancies,2023-12-01,pred_range,0.05675969973062713
vacancies,2023-12-01,sarimax_minus_var,0.013669340350680681
vacancies,2023-12-01,tbats_minus_bilstm,0.05026408019499447
vacancies,2023-12-01,ensemble_minus_predmean,0.00938738191296707
vacancies,2023-12-01,w_sarimax,0.021378779031611624
vacancies,2023-12-01,w_tbats_prophet,0.06838741335228937
vacancies,2023-12-01,w_var,0.07745005617330908
vacancies,2023-12-01,w_bilstm,0.018356892521633954
vacancies,2023-12-01,weight_entropy_proxy,0.024761292030757637
vacancies,2023-12-01,past_resid_mean_all,0.07218794115373053
vacancies,2023-12-01,past_resid_std_all,0.02075126068933919
vacancies,2023-12-01,past_resid_mean_h,0.08466267578833075
vacancies,2023-12-01,past_resid_std_h,0.027916971254303816
vacancies,2023-12-01,past_resid_mean_fmonth,0.08118094686908967
vacancies,2024-01-01,horizon,0.03249238705305615
vacancies,2024-01-01,origin_month,0.05102148404683789
vacancies,2024-01-01,origin_quarter,0.00912946750427708
vacancies,2024-01-01,forecast_month,0.07348479018007092
vacancies,2024-01-01,forecast_quarter,0.011083577374117809
vacancies,2024-01-01,forecast_year,0.0024507583593559863
vacancies,2024-01-01,origin_index,0.05111184559396954
vacancies,2024-01-01,ensemble_pred,0.03175264021163984
vacancies,2024-01-01,sarimax_pred,0.027912295124806086
vacancies,2024-01-01,tbats_prophet_pred,0.050035087394401406
vacancies,2024-01-01,var_pred,0.025153340074248742
vacancies,2024-01-01,bilstm_pred,0.03083983195841558
vacancies,2024-01-01,pred_mean,0.030102106600351845
vacancies,2024-01-01,pred_std,0.03450693964027319
vacancies,2024-01-01,pred_range,0.05699242940347489
vacancies,2024-01-01,sarimax_minus_var,0.013940543427236034
vacancies,2024-01-01,tbats_minus_bilstm,0.047126518011576586
vacancies,2024-01-01,ensemble_minus_predmean,0.012596770980429422
vacancies,2024-01-01,w_sarimax,0.019200466236441237
vacancies,2024-01-01,w_tbats_prophet,0.047251045347794965
vacancies,2024-01-01,w_var,0.05139769407887245
vacancies,2024-01-01,w_bilstm,0.012224792659817438
vacancies,2024-01-01,weight_entropy_proxy,0.021297769110335617
vacancies,2024-01-01,past_resid_mean_all,0.05483337574244888
vacancies,2024-01-01,past_resid_std_all,0.032889521042319736
vacancies,2024-01-01,past_resid_mean_h,0.0629741942620849
vacancies,2024-01-01,past_resid_std_h,0.022088281504355014
vacancies,2024-01-01,past_resid_mean_fmonth,0.08411004707699073
vacancies,2024-02-01,horizon,0.03636604568359505
vacancies,2024-02-01,origin_month,0.04821979551546592
vacancies,2024-02-01,origin_quarter,0.010055935780816738
vacancies,2024-02-01,forecast_month,0.07850457487195993
vacancies,2024-02-01,forecast_quarter,0.01028504945300671
vacancies,2024-02-01,forecast_year,0.002638621126599778
vacancies,2024-02-01,origin_index,0.04486941933129456
vacancies,2024-02-01,ensemble_pred,0.026659236343901712
vacancies,2024-02-01,sarimax_pred,0.02346498605977072
vacancies,2024-02-01,tbats_prophet_pred,0.04718307193482292
vacancies,2024-02-01,var_pred,0.030611731675604572
vacancies,2024-02-01,bilstm_pred,0.03262684456576143
vacancies,2024-02-01,pred_mean,0.030387340296299876
vacancies,2024-02-01,pred_std,0.032778950414252196
vacancies,2024-02-01,pred_range,0.06269818230008255
vacancies,2024-02-01,sarimax_minus_var,0.01812919985851187
vacancies,2024-02-01,tbats_minus_bilstm,0.04850324015761658
vacancies,2024-02-01,ensemble_minus_predmean,0.012383496864949042
vacancies,2024-02-01,w_sarimax,0.02269448889734493
vacancies,2024-02-01,w_tbats_prophet,0.04748923462073613
vacancies,2024-02-01,w_var,0.048180444200606444
vacancies,2024-02-01,w_bilstm,0.014495494479829864
vacancies,2024-02-01,weight_entropy_proxy,0.02296853880117873
vacancies,2024-02-01,past_resid_mean_all,0.05284400802164644
vacancies,2024-02-01,past_resid_std_all,0.032320421193081025
vacancies,2024-02-01,past_resid_mean_h,0.058785795800602385
vacancies,2024-02-01,past_resid_std_h,0.019921700689185785
vacancies,2024-02-01,past_resid_mean_fmonth,0.08393415106147613
vacancies,2024-03-01,horizon,0.044349132830579875
vacancies,2024-03-01,origin_month,0.05586368177176414
vacancies,2024-03-01,origin_quarter,0.007284645786933759
vacancies,2024-03-01,forecast_month,0.08605785766999498
vacancies,2024-03-01,forecast_quarter,0.013310058681186284
vacancies,2024-03-01,forecast_year,0.0036229179638778072
vacancies,2024-03-01,origin_index,0.038330188003409336
vacancies,2024-03-01,ensemble_pred,0.02931135347805854
vacancies,2024-03-01,sarimax_pred,0.020845597456801323
vacancies,2024-03-01,tbats_prophet_pred,0.04903345862256625
vacancies,2024-03-01,var_pred,0.03545360441770868
vacancies,2024-03-01,bilstm_pred,0.0265222001819484
vacancies,2024-03-01,pred_mean,0.03050911110489404
vacancies,2024-03-01,pred_std,0.03049294778638371
vacancies,2024-03-01,pred_range,0.04183188964519573
vacancies,2024-03-01,sarimax_minus_var,0.015238795984394319
vacancies,2024-03-01,tbats_minus_bilstm,0.039005457735670115
vacancies,2024-03-01,ensemble_minus_predmean,0.011624449927188056
vacancies,2024-03-01,w_sarimax,0.026641693067408673
vacancies,2024-03-01,w_tbats_prophet,0.051248462092944036
vacancies,2024-03-01,w_var,0.050010291046122056
vacancies,2024-03-01,w_bilstm,0.013325285160132224
vacancies,2024-03-01,weight_entropy_proxy,0.0273183292533726
vacancies,2024-03-01,past_resid_mean_all,0.051024356011972215
vacancies,2024-03-01,past_resid_std_all,0.028783575737213202
vacancies,2024-03-01,past_resid_mean_h,0.06304513047341187
vacancies,2024-03-01,past_resid_std_h,0.02454750141493072
vacancies,2024-03-01,past_resid_mean_fmonth,0.0853680266939372
vacancies,2024-04-01,horizon,0.04564589809147481
vacancies,2024-04-01,origin_month,0.05167795116906857
vacancies,2024-04-01,origin_quarter,0.006880308632800581
vacancies,2024-04-01,forecast_month,0.08490812841677436
vacancies,2024-04-01,forecast_quarter,0.015978298533734257
vacancies,2024-04-01,forecast_year,0.002448910058068193
vacancies,2024-04-01,origin_index,0.0379880028734083
vacancies,2024-04-01,ensemble_pred,0.02544371127849975
vacancies,2024-04-01,sarimax_pred,0.02029791559275454
vacancies,2024-04-01,tbats_prophet_pred,0.05172469735184987
vacancies,2024-04-01,var_pred,0.0388006162997561
vacancies,2024-04-01,bilstm_pred,0.025126261331432476
vacancies,2024-04-01,pred_mean,0.027996365897963792
vacancies,2024-04-01,pred_std,0.03367828884218864
vacancies,2024-04-01,pred_range,0.042915397878502605
vacancies,2024-04-01,sarimax_minus_var,0.018343327378961015
vacancies,2024-04-01,tbats_minus_bilstm,0.038239989434385724
vacancies,2024-04-01,ensemble_minus_predmean,0.012923526213848086
vacancies,2024-04-01,w_sarimax,0.028324654156387
vacancies,2024-04-01,w_tbats_prophet,0.04936842543755318
vacancies,2024-04-01,w_var,0.04644159929628312
vacancies,2024-04-01,w_bilstm,0.014831851733107892
vacancies,2024-04-01,weight_entropy_proxy,0.028883928809835088
vacancies,2024-04-01,past_resid_mean_all,0.04700923764428646
vacancies,2024-04-01,past_resid_std_all,0.028912379789541597
vacancies,2024-04-01,past_resid_mean_h,0.06251681528245825
vacancies,2024-04-01,past_resid_std_h,0.021358441626510315
vacancies,2024-04-01,past_resid_mean_fmonth,0.09133507094856551
vacancies,2024-05-01,horizon,0.047203403044737746
vacancies,2024-05-01,origin_month,0.0555686515271089
vacancies,2024-05-01,origin_quarter,0.007220491595920412
vacancies,2024-05-01,forecast_month,0.08932935262947835
vacancies,2024-05-01,forecast_quarter,0.01586082907111804
vacancies,2024-05-01,forecast_year,0.0030155583354293703
vacancies,2024-05-01,origin_index,0.036905026684562796
vacancies,2024-05-01,ensemble_pred,0.02229472242914208
vacancies,2024-05-01,sarimax_pred,0.021721642494512763
vacancies,2024-05-01,tbats_prophet_pred,0.046970238170663245
vacancies,2024-05-01,var_pred,0.034361406408026984
vacancies,2024-05-01,bilstm_pred,0.02502204161980289
vacancies,2024-05-01,pred_mean,0.02791043261994056
vacancies,2024-05-01,pred_std,0.031197784744181306
vacancies,2024-05-01,pred_range,0.03728493387274272
vacancies,2024-05-01,sarimax_minus_var,0.017049882388099336
vacancies,2024-05-01,tbats_minus_bilstm,0.03688772994737195
vacancies,2024-05-01,ensemble_minus_predmean,0.012026345705925236
