target,origin,feature,importance
unemployment,2023-08-01,past_resid_mean_h,0.11264878403566791
unemployment,2023-08-01,past_resid_std_h,0.02690806263022365
unemployment,2023-08-01,past_resid_mean_fmonth,0.024200197699287787
unemployment,2023-09-01,horizon,0.06036764282260005
unemployment,2023-09-01,origin_month,0.02059615775281971
unemployment,2023-09-01,origin_quarter,0.01833606794045346
unemployment,2023-09-01,forecast_month,0.036452750760693355
unemployment,2023-09-01,forecast_quarter,0.020715744576548314
unemployment,2023-09-01,forecast_year,0.061169924778392136
unemployment,2023-09-01,origin_index,0.04494445385591826
unemployment,2023-09-01,ensemble_pred,0.02308042528020234
unemployment,2023-09-01,sarimax_pred,0.03222212194245644
unemployment,2023-09-01,tbats_prophet_pred,0.01384280567330909
unemployment,2023-09-01,var_pred,0.027595422886361104
unemployment,2023-09-01,bilstm_pred,0.021181249468817998
unemployment,2023-09-01,pred_mean,0.03612854282569601
unemployment,2023-09-01,pred_std,0.015815807104926177
unemployment,2023-09-01,pred_range,0.013654016453113468
unemployment,2023-09-01,sarimax_minus_var,0.02666694344207788
unemployment,2023-09-01,tbats_minus_bilstm,0.01739624398905416
unemployment,2023-09-01,ensemble_minus_predmean,0.011166725035206718
unemployment,2023-09-01,w_sarimax,0.06892129021758546
unemployment,2023-09-01,w_tbats_prophet,0.0765277145496963
unemployment,2023-09-01,w_var,0.011809406804431499
unemployment,2023-09-01,w_bilstm,0.024942082417863637
unemployment,2023-09-01,weight_entropy_proxy,0.012800978591390342
unemployment,2023-09-01,past_resid_mean_all,0.054834505654283806
unemployment,2023-09-01,past_resid_std_all,0.03367140466290443
unemployment,2023-09-01,past_resid_mean_h,0.14017659300158816
unemployment,2023-09-01,past_resid_std_h,0.04967435864456256
unemployment,2023-09-01,past_resid_mean_fmonth,0.02530861886704709
unemployment,2023-10-01,horizon,0.06901231404654795
unemployment,2023-10-01,origin_month,0.01843790907796309
unemployment,2023-10-01,origin_quarter,0.015553629092577603
unemployment,2023-10-01,forecast_month,0.033465599444353566
unemployment,2023-10-01,forecast_quarter,0.01928617095292658
unemployment,2023-10-01,forecast_year,0.06577822082096561
unemployment,2023-10-01,origin_index,0.0353914787577669
unemployment,2023-10-01,ensemble_pred,0.021753925392436663
unemployment,2023-10-01,sarimax_pred,0.029592685764038174
unemployment,2023-10-01,tbats_prophet_pred,0.015199009994892765
unemployment,2023-10-01,var_pred,0.031222612354849806
unemployment,2023-10-01,bilstm_pred,0.02790372112331214
unemployment,2023-10-01,pred_mean,0.032734418736012294
unemployment,2023-10-01,pred_std,0.013243885693195777
unemployment,2023-10-01,pred_range,0.010775447286372627
unemployment,2023-10-01,sarimax_minus_var,0.02568042603109837
unemployment,2023-10-01,tbats_minus_bilstm,0.017469413683009877
unemployment,2023-10-01,ensemble_minus_predmean,0.011996525922335003
unemployment,2023-10-01,w_sarimax,0.07783754742467926
unemployment,2023-10-01,w_tbats_prophet,0.07976046016315583
unemployment,2023-10-01,w_var,0.013486826339995987
unemployment,2023-10-01,w_bilstm,0.02228684082733601
unemployment,2023-10-01,weight_entropy_proxy,0.014028357196432736
unemployment,2023-10-01,past_resid_mean_all,0.044592469605072016
unemployment,2023-10-01,past_resid_std_all,0.022688768473672648
unemployment,2023-10-01,past_resid_mean_h,0.15043612257184993
unemployment,2023-10-01,past_resid_std_h,0.05558711249964931
unemployment,2023-10-01,past_resid_mean_fmonth,0.02479810072350159
unemployment,2023-11-01,horizon,0.08413049834106945
unemployment,2023-11-01,origin_month,0.017540334931670478
unemployment,2023-11-01,origin_quarter,0.012824045929468167
unemployment,2023-11-01,forecast_month,0.023819256369660216
unemployment,2023-11-01,forecast_quarter,0.017728075651095725
unemployment,2023-11-01,forecast_year,0.04521635521543921
unemployment,2023-11-01,origin_index,0.03539889300717131
unemployment,2023-11-01,ensemble_pred,0.02758228003314695
unemployment,2023-11-01,sarimax_pred,0.026254493257752455
unemployment,2023-11-01,tbats_prophet_pred,0.013960903411664113
unemployment,2023-11-01,var_pred,0.023962970338004624
unemployment,2023-11-01,bilstm_pred,0.022157497663763737
unemployment,2023-11-01,pred_mean,0.020692019534653428
unemployment,2023-11-01,pred_std,0.013213843720087309
unemployment,2023-11-01,pred_range,0.011936941001613584
unemployment,2023-11-01,sarimax_minus_var,0.030255879661283392
unemployment,2023-11-01,tbats_minus_bilstm,0.024671453320738942
unemployment,2023-11-01,ensemble_minus_predmean,0.01130071459627421
unemployment,2023-11-01,w_sarimax,0.08736658006701793
unemployment,2023-11-01,w_tbats_prophet,0.09923592099103973
unemployment,2023-11-01,w_var,0.015491271096532037
unemployment,2023-11-01,w_bilstm,0.029636521016985384
unemployment,2023-11-01,weight_entropy_proxy,0.016553495960981705
unemployment,2023-11-01,past_resid_mean_all,0.03831654963454074
unemployment,2023-11-01,past_resid_std_all,0.01804931448959438
unemployment,2023-11-01,past_resid_mean_h,0.15417884663536308
unemployment,2023-11-01,past_resid_std_h,0.05656350242801472
unemployment,2023-11-01,past_resid_mean_fmonth,0.021961541695372986
unemployment,2023-12-01,horizon,0.08837074629520475
unemployment,2023-12-01,origin_month,0.018862170931662727
unemployment,2023-12-01,origin_quarter,0.012223242797815129
unemployment,2023-12-01,forecast_month,0.019482199784483983
unemployment,2023-12-01,forecast_quarter,0.01265809544874376
unemployment,2023-12-01,forecast_year,0.036761644077755395
unemployment,2023-12-01,origin_index,0.031963867579880144
unemployment,2023-12-01,ensemble_pred,0.022962216477251326
unemployment,2023-12-01,sarimax_pred,0.021949593708042284
unemployment,2023-12-01,tbats_prophet_pred,0.013342939411611859
unemployment,2023-12-01,var_pred,0.017450900439420877
unemployment,2023-12-01,bilstm_pred,0.020982802539498732
unemployment,2023-12-01,pred_mean,0.019737908243690604
unemployment,2023-12-01,pred_std,0.012309748900806597
unemployment,2023-12-01,pred_range,0.013883867743306697
unemployment,2023-12-01,sarimax_minus_var,0.027331383047454697
unemployment,2023-12-01,tbats_minus_bilstm,0.02383838882350104
unemployment,2023-12-01,ensemble_minus_predmean,0.012515070236196697
unemployment,2023-12-01,w_sarimax,0.09577383175555411
unemployment,2023-12-01,w_tbats_prophet,0.10320239823688988
unemployment,2023-12-01,w_var,0.01637015089548762
unemployment,2023-12-01,w_bilstm,0.04896529310037356
unemployment,2023-12-01,weight_entropy_proxy,0.016219070434031643
unemployment,2023-12-01,past_resid_mean_all,0.033972815255440145
unemployment,2023-12-01,past_resid_std_all,0.021325721419323162
unemployment,2023-12-01,past_resid_mean_h,0.15762784278463288
unemployment,2023-12-01,past_resid_std_h,0.05942632584055512
unemployment,2023-12-01,past_resid_mean_fmonth,0.020489763791384705
unemployment,2024-01-01,horizon,0.09789648512532843
unemployment,2024-01-01,origin_month,0.019481541153173798
unemployment,2024-01-01,origin_quarter,0.012604349746742747
unemployment,2024-01-01,forecast_month,0.018390105983470538
unemployment,2024-01-01,forecast_quarter,0.011858388072960574
unemployment,2024-01-01,forecast_year,0.023004676451594055
unemployment,2024-01-01,origin_index,0.033154313724031916
unemployment,2024-01-01,ensemble_pred,0.019284665489336054
unemployment,2024-01-01,sarimax_pred,0.021236015953817817
unemployment,2024-01-01,tbats_prophet_pred,0.011718755315793283
unemployment,2024-01-01,var_pred,0.017738348340157126
unemployment,2024-01-01,bilstm_pred,0.02176885588012347
unemployment,2024-01-01,pred_mean,0.014670910769243496
unemployment,2024-01-01,pred_std,0.01350839687826618
unemployment,2024-01-01,pred_range,0.014270469130922848
unemployment,2024-01-01,sarimax_minus_var,0.025799983302590555
unemployment,2024-01-01,tbats_minus_bilstm,0.024631275871952917
unemployment,2024-01-01,ensemble_minus_predmean,0.014172949089443181
unemployment,2024-01-01,w_sarimax,0.10008782843427419
unemployment,2024-01-01,w_tbats_prophet,0.11230239986277919
unemployment,2024-01-01,w_var,0.015429670778194569
unemployment,2024-01-01,w_bilstm,0.05833846296420837
unemployment,2024-01-01,weight_entropy_proxy,0.013723384352244539
unemployment,2024-01-01,past_resid_mean_all,0.028895138918521523
unemployment,2024-01-01,past_resid_std_all,0.024373454029404187
unemployment,2024-01-01,past_resid_mean_h,0.14607928722246397
unemployment,2024-01-01,past_resid_std_h,0.06414277948216776
unemployment,2024-01-01,past_resid_mean_fmonth,0.02143710767679278
unemployment,2024-02-01,horizon,0.0838715219020182
unemployment,2024-02-01,origin_month,0.00879944984136431
unemployment,2024-02-01,origin_quarter,0.0072512809472221815
unemployment,2024-02-01,forecast_month,0.01481912834258352
unemployment,2024-02-01,forecast_quarter,0.009716542967596883
unemployment,2024-02-01,forecast_year,0.022866963379030252
unemployment,2024-02-01,origin_index,0.030766274745625072
unemployment,2024-02-01,ensemble_pred,0.020000971557722194
unemployment,2024-02-01,sarimax_pred,0.021988788090167934
unemployment,2024-02-01,tbats_prophet_pred,0.01469749600030073
unemployment,2024-02-01,var_pred,0.02147407966405024
unemployment,2024-02-01,bilstm_pred,0.022575782501099616
unemployment,2024-02-01,pred_mean,0.017060978876209814
unemployment,2024-02-01,pred_std,0.015373544500733919
unemployment,2024-02-01,pred_range,0.015395245302485412
