origin,forecast_date,horizon,actual,sarimax_pred,tbats_prophet_pred,var_pred,bilstm_pred,w_sarimax,w_tbats_prophet,w_var,w_bilstm,ensemble_pred,residual,rf_residual_pred,final_hybrid_pred,rf_model_used
2023-10-01,2023-12-01,2,1263300.0,1245506.3269511133,1244508.8467665822,1232091.0712677168,1155600.9244681045,0.2747990888488005,0.2750942742354775,0.288948789330137,0.1611578475855849,1226866.6428249364,36433.357175063575,77853.01751131269,1304719.660336249,rolling_rf
2023-10-01,2024-01-01,3,1246400.0,1245693.5396254612,1244508.8467665822,1252936.6368897718,1175665.4195175504,0.2614079100070893,0.2606798917921396,0.2985057451149351,0.1794064530858359,1234983.3235201954,11416.676479804562,75275.16697383295,1310258.4904940284,rolling_rf
2023-10-01,2024-02-01,4,1300900.0,1245721.5059335048,1244508.8467665822,1271292.3946927877,1197960.8306155817,0.2434669769292582,0.2422133868276579,0.3221673464712054,0.1921522897718784,1244488.565904715,56411.4340952849,84926.87770090975,1329415.4436056248,rolling_rf
2023-10-01,2024-03-01,5,1350400.0,1245725.6833051862,1244508.8467665822,1285319.9608179273,1223029.3870373075,0.2245835450977872,0.2236977799184316,0.3364262150247422,0.2152924599590387,1253887.6911377567,96512.30886224331,102804.4332575691,1356692.1243953258,rolling_rf
2023-10-01,2024-04-01,6,1360600.0,1245726.307278956,1244508.8467665822,1281323.514391404,1247439.9743265563,0.2171885406499046,0.2167308758835269,0.3272889215756941,0.2387916618908744,1257522.2269249195,103077.77307508048,128559.90456340398,1386082.1314883234,rolling_rf
2023-10-01,2024-05-01,7,1380700.0,1245726.4004817307,1244508.8467665822,1290362.05122129,1270954.0068906492,0.2110246008121622,0.2106435370556083,0.3217456539023205,0.2565862082299091,1266304.3131663527,114395.68683364731,141116.7753601441,1407421.0885264967,rolling_rf
2023-10-01,2024-06-01,8,1423000.0,1245726.414403397,1244508.8467665822,1295671.5152603718,1294769.5686676942,0.2058068617079141,0.2053648721122918,0.3216503161117766,0.2671779500680173,1274644.4756814593,148355.5243185407,171711.24899048655,1446355.724671946,rolling_rf
2023-10-01,2024-07-01,9,1422200.0,1245726.4164828712,1244508.8467665822,1293891.0153887672,1321574.0948294858,0.2038763019228917,0.2034630094714012,0.3136312778448975,0.2790294107608094,1281748.343782528,140451.65621747193,180137.71707252032,1461886.0608550485,rolling_rf
2023-10-01,2024-08-01,10,1460100.0,1245726.416793481,1244508.8467665822,1288766.809831791,1349268.4548582225,0.2048875652068497,0.2045445551177936,0.3033007020364367,0.2872671776389199,1288275.7799402878,171824.22005971218,183257.35844889935,1471533.1383891872,rolling_rf
2023-10-01,2024-09-01,11,1435900.0,1245726.4168398755,1244508.8467665822,1287621.7043877789,1374072.0817307625,0.2017929634833752,0.2015062381885111,0.2870664598529764,0.3096343384751373,1297248.025800216,138651.974199784,187526.33328099758,1484774.3590812136,rolling_rf
2023-10-01,2024-10-01,12,1467300.0,1245726.4168468064,1244508.8467665822,1288962.1274227488,1390325.7539984416,0.1993386557702458,0.1990574116160856,0.2788427489558974,0.3227611836577709,1304211.0681034238,163088.9318965762,188107.38255514108,1492318.450658565,rolling_rf
2023-11-01,2023-12-01,1,1263300.0,1255931.83325696,1254740.1608314535,1251169.38020482,1182940.553591275,0.3000975053288834,0.3032192002101994,0.2937826481399261,0.1029006463209911,1246660.5193744905,16639.480625509517,52345.079963072116,1299005.5993375627,rolling_rf
2023-11-01,2024-01-01,2,1246400.0,1256327.2029436429,1254740.1608314535,1271654.8652960618,1201800.5180760385,0.2794717134680489,0.2795406636044574,0.2890208058380831,0.1519668170894104,1252027.3267173762,-5627.326717376243,52439.643064717784,1304466.969782094,rolling_rf
2023-11-01,2024-02-01,3,1300900.0,1256386.5368830594,1254740.1608314535,1292323.1773414053,1221335.1077830144,0.2629407442179897,0.2621973388127781,0.3000264359315963,0.1748354810376357,1260608.570151953,40291.42984804697,62546.98268469422,1323155.5528366473,rolling_rf
2023-11-01,2024-03-01,4,1350400.0,1256395.439879341,1254740.1608314535,1311158.5440810816,1243120.9903976982,0.2438750770004319,0.2423866873953415,0.3273657751180512,0.1863724604861753,1271447.796517589,78952.2034824111,70797.10726284281,1342244.9037804317,rolling_rf
2023-11-01,2024-04-01,5,1360600.0,1256396.7757338977,1254740.1608314535,1308277.4051819667,1264803.4385054803,0.2250277845153459,0.2239384749027896,0.3397508825664675,0.2112828580153969,1275428.4692989802,85171.5307010198,97688.89589518549,1373117.3651941656,rolling_rf
2023-11-01,2024-05-01,6,1380700.0,1256396.9761721727,1254740.1608314535,1317023.2431675228,1285514.0621167845,0.2178655418330634,0.2172449639386608,0.3271451963889342,0.2377442978393414,1282793.0545587763,97906.94544122368,122071.63539867317,1404864.6899574494,rolling_rf
2023-11-01,2024-06-01,7,1423000.0,1256397.006246915,1254740.1608314535,1325711.7749759185,1306639.6618494813,0.2111201466856316,0.2106079236681111,0.3213195790263808,0.2569523506198764,1291230.2222409043,131769.77775909565,131850.4521747218,1423080.674415626,rolling_rf
2023-11-01,2024-07-01,8,1422200.0,1256397.0107594766,1254740.1608314535,1327469.8378883952,1328100.4801367656,0.2064059754484543,0.2058541736027588,0.3179961738245245,0.2697436771242625,1297998.3858690446,124201.61413095542,152861.63421298846,1450860.020082033,rolling_rf
2023-11-01,2024-08-01,9,1460100.0,1256397.0114365637,1254740.1608314535,1324134.881478391,1347746.7515741966,0.2035942106087118,0.2030970330077306,0.3098932821192341,0.2834154742643234,1302941.9507905869,157158.04920941312,159820.3627767107,1462762.3135672975,rolling_rf
2023-11-01,2024-09-01,10,1435900.0,1256397.0115381577,1254740.1608314535,1321774.9387002974,1362990.5168575116,0.2046709638410635,0.2042488151171789,0.2972579498244406,0.2938222712173168,1306812.256166424,129087.7438335761,165239.72923860655,1472051.9854050304,rolling_rf
